F1,F2,F3,F4
0.321054481611049,0.14417926708196646,0.106049063228556,-0.41501121925227497
0.291863928933949,0.23001523950947023,0.20947835035251694,-0.4343322236792677
0.377726277265045,0.11302255573401611,0.24516813996462036,-0.4594055671660467
0.3531144024238875,0.12044268689966954,0.19285850274681088,-0.4132729220102026
0.09215985216422201,0.4232027409657944,0.11669834247434269,-0.2546831054196596
0.9169417417452785,0.0042594308692924104,0.13157777967482914,-0.19170602667923978
0.8502289164050804,-0.002311110309713739,0.1592981904598325,-0.2446443090255368
0.12930791528484437,0.56866862037061,0.17966088016473708,-0.07774830432672697
0.9417570355027655,0.002452452903349417,0.1315849978272836,-0.20316748194584627
0.8740947077828909,-0.008797095304510616,0.1508019049305682,-0.2277146226100828
0.4888975257496689,-0.15477019707095874,0.33536700030231104,-0.30410318007102655
0.45250360712409454,-0.21583420017044555,0.31015383235908767,-0.2741331289852205
-0.14087414492821604,0.7173082693347748,0.16640224854197688,-0.0639765045621607
-0.0774914882381004,0.6537916175132942,0.08379753343176627,-0.005016403780202461
0.0064466752286516105,0.5676492867219469,0.2305245964718988,-0.07265271368365755
-0.08027095011746616,0.6390398035194564,0.11202495767594418,0.021963286592189324
0.5406290777775158,-0.05845056189365733,0.16282954602325797,-0.1997012007992522
0.03709842204908986,0.7147095553952738,0.07051499299666307,-0.02746153143570268
0.19682190895268317,0.05760858939482431,0.91886383340937,-0.21041467578271622
0.1755011585421698,0.08345765581700665,0.7969054681561277,-0.1551176571000957
0.18287959561584807,0.04672912807475498,0.8987989422676765,-0.24291371357453193
0.10628218664637679,0.05374229530770261,0.5271621482207741,-0.21501286029710795
0.18492693001960364,0.04606594778933494,0.7851248309358442,-0.1784408046077521
0.020368396829997595,0.3913450849652241,0.7500935355910849,-0.14600425725863767
0.2223690150409725,0.14562782189810836,0.3998479033861946,-0.2939296583069629
-0.08659056789720489,0.6010358306133794,0.28631364858359243,-0.098751541900272
0.14697586967949627,0.1541089686377597,0.4771906628879022,-0.2331357588131596
0.3184628675861205,0.10513793499295458,0.2381299460561701,-0.45380916369482754
-0.0042091071787739645,0.47997662649856643,0.04205082745200353,-0.1927705507056477
0.37410255626602007,0.07979190568192876,0.27145574078910584,-0.7251892671353295
0.32848970842370373,0.05127523721488264,0.15316942724818788,-0.6029598668410553
0.2983565762859823,0.0655872846998698,0.1807304079932478,-0.8202566208825
0.19506168624046608,0.028702766993245976,0.25986744403118456,-0.7981273149426722
0.2557883109821944,0.06924131951956569,0.2165054552877655,-0.8442988348640494
0.24979392339432024,0.45882185512336515,0.14512176441441402,-0.21231330754239672
0.1657175365623017,0.4783826431283573,0.38145013540776396,-0.21328823077571343
-0.001839636763286745,0.6327633579537901,0.010565621617406817,-0.03453306400422984
0.0991192605130505,0.6058293509729737,0.0966053497399015,-0.18376104564119386
-0.017652507826434655,0.6217173076789355,0.03978768213169703,-0.07123776777505553
0.18425974460796388,0.06669205865359593,0.30999541367651606,-0.6655686492718629
0.025666969476386733,0.6470406036302614,-0.058879824663291475,-0.01624341978094862
