F1,F2,F3,F4
0.445865310611,0.0881168130137854,-0.145414778361331,-0.289132889095177
0.509088456644531,0.172478423559783,-0.0564448035373344,-0.284662876290416
0.582037941162916,0.0398971354703912,-0.0765911489927062,-0.283431910689238
0.517338325496407,0.0531056985447312,-0.100083283965033,-0.258685806502343
0.279578011493683,0.398130652868725,-0.00963744161015172,-0.173765369590755
0.774423868151284,-0.157436037082239,-0.511198922760947,0.0626758981245343
0.768621347226467,-0.147104780424488,-0.450786620036497,-0.000873133627361217
0.306743851344211,0.531213312534293,-0.00301687702090794,0.0256444516891974
0.794925369372455,-0.162101549433074,-0.527022103612668,0.0551255823257082
0.77174302857287,-0.159732368908843,-0.471468791628767,0.0203870975240085
0.626619512215325,-0.246607415638353,-0.0619068672533715,-0.10478717706752
0.568125187386709,-0.298333396332895,-0.0515336750185623,-0.0957841256169862
0.130100179375469,0.727175754926192,0.155705826284809,-0.0182266995201351
0.0922203189624853,0.653799358599802,0.0568450230260313,0.0311023936913306
0.251194054560741,0.545088153642412,0.118293102022357,0.0175386276772471
0.0947473669258876,0.632373262378658,0.0821031882695194,0.064638149799203
0.536928187928798,-0.147518005043235,-0.238139964164339,-0.0366994631899929
0.176234026476954,0.68891733256311,-0.0334866639992575,0.0385485425638667
0.793709872817121,-0.0083373233085472,0.544621120610725,0.0600413358158328
0.686967961006709,0.0239550212049466,0.466153504594017,0.0820601835153966
0.780416250482118,-0.0170511520152972,0.540897823352948,0.0224178606558667
0.485381030894154,0.0177596606723763,0.316297742966324,-0.0549082075744693
0.689685348176422,-0.0120586041293914,0.45394984378529,0.0560595590383949
0.589812011252769,0.354707070013326,0.508115834182426,0.060032986667467
0.523073592923387,0.0942810477488016,0.13764170438599,-0.129681617206783
0.235630278334871,0.594086019228593,0.218480994351575,-0.0154126437176158
0.499290285090487,0.108372672832856,0.244630195271109,-0.0677859715297553
0.672264123188206,0.0570453223095232,-0.0972682483132256,-0.21490527260088
0.682923281391006,0.183287795090946,0.0464361971521934,-0.18763453989376
0.538833874706719,0.0516167595927202,-0.0441549267391468,-0.309878901528226
0.153294776430916,0.471687052269926,-0.00568553675899137,-0.151657090004107
0.679992176726954,0.0102319044253855,-0.0482767277242112,-0.538215073576485
0.52794432079604,-0.00875725711710079,-0.103953071371394,-0.456154620963467
0.596222781138908,0.00738872723854156,-0.0609458007615954,-0.65559288253744
0.563146109485943,-0.0140008967715927,0.0696109914468125,-0.646940129517488
0.59706790332762,0.0153295950936201,-0.00529685346833399,-0.675537082174378
0.405434478961254,0.418482123747357,-0.102811190767053,-0.0997863216169257
0.498591369499803,0.441145876593509,0.128456746316542,-0.060512550679827
0.103772875120368,0.621436664141409,-0.0462162147422927,0.00295192667814692
0.274732831699562,0.578205500006219,-0.0466007159994412,-0.0992561203430935
0.122839849792293,0.613415932249839,-0.0125539385485302,-0.0294486297074709
0.604547720134327,0.191919222181076,-0.117638808160513,-0.266542833447562
0.551326773196629,0.0262131367629926,0.108119638291618,-0.515767664761846
0.0758248553761174,0.633541595887438,-0.117985888048872,0.0107897805150805
