F1,F2,F3,F4,F5,F6
0.0845756238622064,0.0258675524153721,0.136221116176309,-0.197482153828151,0.426661488050283,-0.13392680558228
0.00760582564964007,0.0403458649378836,0.0190166721517284,-0.0766004439229165,0.737401247940607,0.0665562457741498
0.0765119102571038,-0.0631015925299415,0.120393740494211,-0.128773161829689,0.62718799605348,0.0367103283128045
0.0138406812312805,-0.0806005760025612,0.085485666891146,-0.0287595497864447,0.766773507367997,0.0520219380953075
-0.0230935557900519,0.288424837266164,-0.0851427006748401,0.0190654759635403,0.57506540621427,0.0288505139436976
-0.0171005282006691,0.018143825557344,0.95439981540959,0.0260319979097838,0.000891505952069912,0.0304873538245246
0.0219266375617233,-0.00471108674971291,0.849382533560715,-0.0315863169796817,0.0546715144272632,0.00911724536212338
0.00335388168239955,0.57045964979158,0.132280156783518,0.00497551141628927,0.0140856453451122,0.105198780761298
-0.0100015796905124,0.0206887148877168,0.981186303319434,0.0118111697667421,-0.010898793743311,0.0151102462405874
-0.00171934279065259,-0.00664302805193959,0.884909104600925,-0.0104249977878794,0.0419672688326557,0.030015254621743
0.191410412383279,-0.198345522447408,0.385048902180425,-0.165125124613819,0.0625876563317534,0.0784314521768777
0.18535458748343,-0.248878684641817,0.359505521041841,-0.163188356765029,0.0297027130159578,0.0736275165030086
0.0850303246251025,0.68182412140668,-0.175869058897778,0.0153285597913542,0.12143541953819,0.0171919925214187
-0.049268513784187,0.639945303501615,-0.0736845248369967,0.0664432061067279,0.0856404264495081,0.087517817830864
0.125426392147027,0.593661570354457,0.0203074288040808,-0.0694614685726576,-0.127032578613644,0.0466700796256939
0.0251277240597224,0.69535473908554,-0.0146223549925393,-0.0195131737519405,-0.184467719357499,0.0405664239033701
0.0872466643929969,-0.0887486201395477,0.497337916380638,-0.0274716696670286,0.118346878482284,-0.00129271665529955
-0.0912237776712418,0.761996949965423,0.0944695762700708,-0.0208299598678485,-0.106225028148723,0.0820793900362488
0.914149192336014,-0.0542887859284514,0.0378966250161897,0.0135809531963013,0.0265418026300568,0.0778931032366877
0.0336459802996107,0.0225926595735173,0.0277156425610683,0.00428835670580393,0.00766047750479937,0.933896226125458
0.86875095765273,-0.0609873491821791,0.0155345189696733,-0.0447191279956913,0.0171990878586719,0.0826172662704498
0.211920215014778,0.000240379337280476,-0.0241633383497505,-0.133378929585424,0.0141522918172752,0.346624615966235
0.0260202104063394,-0.0183653504562772,0.0270570113607662,-0.0298696233038014,0.0140966703092412,0.918705644106726
0.649940593171152,0.313692982310479,-0.0914119902494352,0.00899600580513554,0.00182675150463783,0.132970174717046
0.165836417107634,0.0667662548094397,0.0706949291893352,-0.143911587404356,0.179156664539742,0.185093064233923
0.138611980045121,0.541053884938793,-0.158163771595774,0.0228986963544631,0.159831271122953,0.105695881083529
0.0774935335670024,0.0835391183763333,0.00134102041038926,-0.100937824787199,0.129578656893234,0.410170012877663
0.187758267115946,0.104114604932961,0.350880302536095,-0.311849298828948,0.035202391947711,-0.0201307558086252
0.266315993676807,0.182622608637099,0.211559097175585,-0.235814691677551,0.142651921440328,0.0386464871980803
0.180338983288646,0.0805106022609844,0.188098575299481,-0.445485942916019,-0.0199783925917983,-0.0944817589607358
-0.0247342290882285,0.499618809593399,-0.0273320604980598,-0.240491356679338,-0.0692871658522732,-0.0513507520247716
0.079340820776261,0.0223859644287057,0.138838198742782,-0.738084019298089,0.0290727134810063,-0.0199209314614434
0.00503852294027026,0.00489129462580877,0.140144376043076,-0.597066133902007,0.0592995219234064,-0.0350408601780571
-0.0623294288782859,-0.00362500514450343,0.0249775445077715,-0.858901614518451,0.073195232072557,0.0128539573637418
-0.0328288172640722,-0.0336517544079567,-0.0895672990927866,-0.901644575783985,-0.00770911753488157,0.0942147289946761
-0.0199566398056503,-0.00155997345892677,-0.0289715579261603,-0.9065828941608,0.0399420543857903,0.00696276919269201
0.0613298066419095,0.460374455375919,0.220291391302193,-0.146346079202153,0.025296177017909,-0.0447876209833486
0.375884963637281,0.447917315449728,0.101513762039902,-0.11150128205373,0.0202160863129944,-0.0894986996433146
-0.0345766046520771,0.592867051077064,-0.0103399075381789,0.0975769521412143,0.203324673802463,-0.0333430029310334
-8.27231253972965e-05,0.560391883518568,0.0416271507000597,-0.0591232286418344,0.191358310944553,-0.0232154998860818
0.0460346127008765,0.623731736087658,-0.0053744518300348,-0.0336448053119618,0.0181730292626543,-0.103044926160445
0.0229191314423689,0.225040455231546,0.270707270965649,-0.351430367642368,0.0856189610322833,0.0531020809788286
0.117505341370592,0.0133161143414011,-0.053041104978736,-0.736121236420587,-0.0294370336935198,0.0262966305775825
-0.0723139423014796,0.641708641371536,0.0601429349503651,0.0607873450553056,0.0909879215602937,-0.078991757637074
