F1,F2,F3,F4,F5,F6,F7,F8,F9
0.48279613190741055,-0.047798070648721845,0.14572424352143803,-0.1335633070064941,0.32194589699113796,-0.0028324331442633856,0.0506863103974372,0.12059106261023501,0.02562720622388452
0.5775222235205236,-0.05347690742945803,0.06492576363450403,-0.00520636534485008,0.5725092266599665,0.03751353304340576,0.12302639034428556,0.05991243078571303,0.0027205074969317844
0.613592959659292,-0.03213976695766294,0.13981255675495613,-0.008086654810232444,0.5232993041192684,-0.006614332742081322,-0.037190686162624,0.12252671321304329,-0.07046881753432169
0.5583441443863522,-0.11544483329631197,0.12833653432395062,-0.015682975949326175,0.5918924610671192,0.042258836402734985,0.029299542935026027,0.023081465755616537,0.01623213480634139
0.4127640565721621,0.02437708322148079,-0.08283815971017451,-0.06330277203666916,0.3733501138439401,0.1097164484990254,0.3405779830643719,-0.10060368395714198,0.04887689217442616
0.5380356191110769,-0.042036685231207876,0.7725799835682625,-0.016886283363381053,0.029180023030030686,0.012117975734319062,-0.08601310598353117,0.017072246587653807,-0.011043200138739972
0.5650371013429882,-0.08588061094996452,0.6869637135154407,-0.025859517600143798,0.050140750355345744,0.006812964015077908,-0.07749881181149053,0.017983790505696907,0.032429142305435275
0.4117408435637265,0.21034155733923837,-0.028435870650140666,-0.023062896562226456,-0.09472457839744228,0.13707357869853595,0.40529982755750227,-0.17620437604643754,-0.009361622861299237
0.5566069033348179,-0.05320582186459324,0.79275647240037606,-0.030413434489001065,0.011091381555878929,0.014897416933292182,-0.08495868039488493,0.018103019598040764,-0.013774074026949756
0.5510590924756804,-0.07083040132639999,0.7196263864457636,-0.010247138255356062,0.051639225396569254,0.00692220305672892,-0.08595498902440532,0.0373507338964918,-0.007700685120664205
0.6947039414500135,-0.07194850060756365,0.15851493663365507,-0.08023027073036511,-0.06405665237732423,0.17014356296864339,-0.43730699906251413,-0.12550597672755107,-0.20542318555753405
0.634418296414215,-0.07692190077802873,0.13970459119173506,-0.08073930870514923,-0.0888639781704676,0.17176510259463565,-0.49130931259235466,-0.12180172607211982,-0.21795701271685966
0.2264775332190038,0.3109679607764368,-0.19056556600082603,0.04613555354541658,0.0578106471868383,-0.06797681842614761,0.6080262636113076,0.019694202170275864,-0.033062740601026756
0.13413910953087552,0.32948135999187206,-0.08080441928353925,0.07616310907980998,0.08625395121838966,-0.03512173091250211,0.5569613342658427,0.009989866239293927,0.021111070515032294
0.33310652650514305,0.6993811716669156,-0.09456642348985232,0.0097190765934806,-0.02905390764450179,-0.022741684966234285,0.18333368654697904,-0.03159857161980998,-0.022212107484986136
0.15967528789737115,0.8775349771517799,-0.09571239524290269,0.0080189583404073,-0.027471108014883984,-0.02081715712469658,0.2589796121760288,-0.0057949043040551665,-0.003311297712698426
0.44106604619671363,-0.2271954179879237,0.38343019012233526,-0.01925041135660197,0.018246137145690858,0.01249987480923718,-0.05278787929069321,-0.014269292806911131,-0.06445189420457294
0.26402290491914915,0.5744721763114169,-0.03101763499624069,-0.032747535492778757,-0.05816673529103204,0.10379030371364237,0.4399538054188857,-0.06394621611738306,-0.00761820777783264
0.7502752745307063,-9.639626452906435e-4,-0.06630769994211858,0.35730235208943406,-0.07986243025358569,-0.4994866753677865,-0.07272006496227608,-0.09339269668758712,0.002125788056101919
0.6324425955107138,0.017763049312120114,-0.03710407537456116,0.7340864850186591,-0.003173621360136149,-0.05845694175286702,-0.021675543253364182,-0.05261101929331018,-0.006968030188881107
0.7386229164967475,0.001913134390538627,-0.07187258225447331,0.3489934570102849,-0.07578176287256955,-0.4729704421850836,-0.07831103557351868,-0.03886485084829553,-0.003302447241878838
0.5068233886658724,-0.057617659111220826,-0.08401211570270566,0.30068938512922655,-0.06728991048545799,-0.0733162401836718,-0.014800311714648167,0.026511711012230488,-0.09020227131481695
0.6385969382291031,-0.010848904955028752,-0.03418443825082786,0.7118693668697731,-0.003201735674297743,-0.045067763052677484,-0.056785005776929215,-0.04075416653924668,-0.004104277587476498
