F1,F2,F3,F4,F5,F6
0.5253340249444959,-0.05992142699015789,0.03602743677340811,0.08728916937017278,0.31581356322039394,-0.08158550778386003
0.560541505836456,-0.013588251055753033,-0.05150164799499002,0.14780064254981604,0.5816819160832882,0.048014711075748395
0.6325108426440653,-0.07141782734560587,-0.07044836499333906,0.03467228432398255,0.4818368627882678,0.018442087816525107
0.5643902890459824,-0.0765594590611793,-0.03496963081771165,0.028340765873657026,0.6066885574206645,0.038627391805372946
0.29038378064594716,0.05109918137557391,-0.03057895148696603,0.368175787454411,0.4705047501428778,0.03257347255168047
0.6590409322144319,-0.6778297695269927,0.03306108488997374,-0.0313186149015083,-0.008038553693134163,0.012071857178969386
0.6741529354525484,-0.590381346604154,0.012473735050372971,-0.04241095865414733,0.032849112079579926,-7.887285516713308e-4
0.20402426774370383,-0.06919422379007684,-0.12025507408545304,0.5640128254369969,0.02876104421624656,0.06200538374674686
0.6809285238634599,-0.6955127761180928,0.03906967664830545,-0.03206952419032439,-0.019242630462143376,0.002155664967221485
0.6699553480436113,-0.6201364625793868,0.019599620828679856,-0.04799545229662232,0.02470721779564048,0.012940451771121571
0.5864942643017882,-0.23981827488676313,-0.16961660259381295,-0.1770274322682148,0.02310961428384624,0.018386124927009993
0.5348592684038643,-0.22492689543037095,-0.1593086216315739,-0.2326549502920227,-0.0029014815705754524,0.015816623557760118
0.055991906865414054,0.14971071492395238,-0.14752373286114007,0.7073481491374363,0.10999183503581578,0.01420685482726462
0.013826113270541826,0.06329001316943957,-0.08047451305333714,0.6445465676440167,0.09192921783297829,0.06488247671195214
0.1588046241720154,0.03539923112958433,-0.1800286320236903,0.5930976617434573,-0.09972104964456198,0.015178441893034411
0.007170606951256339,0.05315821720128065,-0.10522408247187123,0.6765834574957275,-0.13653280154658043,0.02217889023407786
0.47680061674459745,-0.34988704566246753,-0.045745203039034656,-0.09534167795367639,0.08858072985870807,-0.010063801898172388
0.09399546706489782,-0.025132216953606394,-0.03932993749876929,0.7358659537283742,-0.06554272498748173,0.05759671120346743
0.5479419991169778,-0.01438224950601525,-0.8103491933697228,0.04656093326039978,-0.010513409210952951,-0.056552692753587513
0.4597270673688691,-0.020260317263498563,-0.6780068712410374,0.061855868149488125,0.03568277562735902,0.5161758025045297
0.561016316371052,0.014318010497180948,-0.7684071145034557,0.039352532232792295,-0.020943265685924556,-0.04499779101341442
0.3887309474016267,0.05052034796313339,-0.41008230131191503,0.043505980326419225,0.0052146557929362465,0.17096708138930805
0.4791715391780267,-0.014605431263311486,-0.6569020329966142,0.01995018699006231,0.03757228257975602,0.5132583996184051
0.3689712360649462,0.09024104749270329,-0.6621479861843925,0.3893954294028631,-0.008171184981784554,0.010141746766662185
0.4721102628371488,-0.018004944394227194,-0.26274309166287807,0.11614528889361013,0.1326602705573939,0.08585661443831752
0.13993664296659378,0.12929990117124135,-0.241113949481337,0.5858129336248513,0.14308301698754472,0.05401799345663822
0.41090850276931457,0.02245414386168588,-0.3510938741009104,0.13120890924174627,0.10709102093532759,0.21958541716261482
0.6020418311840405,-0.03077910330778945,-0.06594163731014549,0.09053168554566599,-0.04797682379229514,-0.079998687182989775
0.18651516021044892,0.09560066283525194,0.024907784466191768,0.492262158008126,-0.05879612844548175,-0.02836989711787788
0.861113861470471,0.0667344883689638,-0.010302722910577721,0.05413222406546681,-0.03182060185064575,-0.035426191697731244
0.7001473901522022,0.034972569844277705,0.05832615159845801,0.02978595639411374,-2.9837228886353713e-4,-0.03583812739155755
0.8694160474031751,0.1750042265241396,0.09303493703432472,0.03724328491810049,-0.005247695839754044,-0.0075549284126023575
0.8276756249575333,0.2624294803070593,0.009194409001165596,0.009902994074842238,-0.06664647421230918,0.03251599296265019
0.8815991279300985,0.22794342627698277,0.06442360390070469,0.04552344513596728,-0.03910019668308841,-0.016944149400020786
0.35841275628890396,-0.10422031627383165,-0.048254633014115034,0.4434554719150817,0.022833003394156257,-0.025171195814826137
0.3888262104597739,-0.020891846218053893,-0.28013271095798425,0.4697356290667,0.004470196735211568,-0.07930522302971853
0.047174126371914045,0.007160405361221142,-0.004237328534034271,0.6072668862672445,0.1855891713887312,-0.004087279421463211
0.2453310755331137,0.004213213730268521,-0.027083632425216473,0.578669490114887,0.16186963587828418,-0.004515976719128019
0.08272312095379945,0.041585221177081765,-0.01686261187352455,0.622320363456728,0.022829222713453303,-0.056452814657008465
0.7308508692791682,0.20320881892735485,-0.08228492225194382,0.0547802788477018,-0.07699965496552123,-0.016816008194541657
0.02923100498302208,-0.02916494419567458,0.059744521831642056,0.631580039854268,0.09483145551048741,-0.027867862842500694
