F1,F2,F3,F4,F5,F6,F7
0.106499868364311,0.0379122080958551,-0.0681070381857303,-0.187311016609884,-0.438409256204588,0.0163270043817095,-0.135298219015958
-0.0090296850857547,0.0579612218825515,0.00690314254314017,-0.0695971168097486,-0.755745823629478,-0.00692326691220532,0.0509978810178811
0.0645526681114459,-0.0232736854207852,-0.0447625032439655,-0.105180431779664,-0.651826954782159,0.0862666085534075,0.0236269064392748
0.046373507422281,-0.0569970549526766,0.00583313674611352,-0.0201778126440801,-0.793189079503349,0.0243855567123446,0.0364054888129195
-0.116845263110429,0.309639179825758,0.0415918721272988,0.0318014715552413,-0.584243132884956,-0.015329102440861,0.0121982365270978
0.944810212689022,0.00609025583162779,0.0174178198374062,0.0128579522185965,0.0138624848137391,0.0192492976842198,0.0356583105367765
0.840865961853292,-0.0170491150389845,-0.0222078893601661,-0.044183970561073,-0.0439045895099454,0.0119400958948922,0.0139772436628496
0.0688886838831453,0.625779642882017,0.0378204814186137,0.0460886150672176,-0.00122138812045235,0.112239693293402,0.0883583114195954
0.968246577098171,0.0100205449575637,0.0124760496060185,0.000196263202481242,0.0258063476126521,0.0274143366305008,0.0212690365744791
0.878640544396343,-0.021075366730725,0.000138671554593571,-0.0242048373910499,-0.0304224273090759,0.0100227378489713,0.0350480376176037
0.088716556467622,0.00544835745217371,-0.0351841453720713,-0.00427314650751952,-0.146487642264468,0.76967482638405,0.0301955361555736
0.0536753004060731,-0.041382306239543,-0.0249031136535852,0.00096774293154947,-0.114784385735777,0.801048061469383,0.025258131536326
-0.105228467094388,0.637364993311268,-0.120375751224203,-0.013479096832097,-0.0798532933108619,-0.251793359220175,0.0153422053829359
0.0255002631685068,0.5722084321597,-0.00360082271594304,0.019833595339756,-0.0381619819062739,-0.310452646932629,0.0886958996473269
-0.0393111741473688,0.656304776403512,-0.0831233579692005,-0.0242866760555074,0.150360726729545,0.123874439696916,0.0332164236595706
-0.0308048969174377,0.727554760469571,-0.00460636489314553,0.00233732283222456,0.225422814204742,0.00912279230772929,0.0348902615311465
0.458646920004731,-0.0735844208484652,-0.072402401299963,-0.0153594031748498,-0.1296167784261,0.0882631910603493,-0.00602129121265581
0.0712566745103923,0.791868855747053,0.115528178415187,0.00229234518436704,0.144434567964578,0.0107302492665266,0.0751764572366626
0.046698618306393,-0.0221994221566745,-0.911566752423181,0.013945090977377,-0.0115258683273795,0.00798374593361376,0.0753985763282019
0.0775081343274208,0.021024482165226,-0.0584224191942648,-0.00252266547781736,0.00123822531432624,-0.0151491628149497,0.909213021852777
0.0284089373941637,-0.0327238339688407,-0.865939340656867,-0.0453516262001426,-0.00233083529884329,0.00276777104996676,0.0828400332479512
-0.0491223898483623,0.0379068989284141,-0.197066610112193,-0.105823360058194,-0.0223162758998299,0.111064836377221,0.329104383209492
0.0664418975965807,-0.0151525707443275,-0.0548407252921822,-0.0305330159915755,-0.0119826057123891,0.0118071428027887,0.8823394075704
-0.0984533558442669,0.349717812579953,-0.63773327107114,0.0249146881363691,0.0166299074879077,0.0148838323087773,0.122163988398303
0.033791021736667,0.102821426107171,-0.14478728330965,-0.121209351607182,-0.186006973625853,0.0924161904345493,0.170261259458856
-0.170840705712152,0.560790108471133,-0.127024708552887,0.0393230435399279,-0.146181765055053,-0.0269091814658176,0.0903767088044954
-0.0397852015686731,0.130001622864283,-0.0532563580993983,-0.0697795731007955,-0.139599992499341,0.131562457385288,0.386877479064162
0.349578518196585,0.099300344120195,-0.18683331782579,-0.309046072376655,-0.0255462604919508,-8.53235343175724e-05,-0.0150200956361296
0.18941756636912,0.199141762346788,-0.254060148245342,-0.220098321554051,-0.139750768342524,0.0362728972024621,0.0323691980169591
0.125077497892786,0.122072235587253,-0.14214944083964,-0.405378979092416,0.01325864043445,0.158902781187443,-0.0933161195331527
-0.109235836162898,0.568311129758337,0.0809477402711818,-0.183509688635048,0.0768269078346027,0.16925936686839,-0.0589158526657999
0.144007266092947,0.0106349399442856,-0.0785781890924624,-0.730109637523203,-0.0236382814964341,0.0124172248621841,-0.00796293604783774
0.0984383742313627,0.0313359315230646,0.024025420652445,-0.562570920258947,-0.0669249679479065,0.121759577735573,-0.0283679299180822
0.0173574811818378,-0.00672424806643362,0.0699914313162083,-0.83543399166819,-0.0778789614357467,0.0529397985547006,0.022238924001204
-0.0409507606479022,-0.0769462574169225,0.0126805483853828,-0.919695985265673,0.0216278552050327,-0.0704324208377193,0.112155263026996
-0.0143012203640016,-0.0197000822899843,0.0174821018699093,-0.89668049317233,-0.0368265783504641,0.00258498144995313,0.021556537063477
0.212363851498533,0.457488879758211,-0.0555693634197258,-0.139966752497028,-0.00549150728601424,-0.0311719948430964,-0.0456473044426822
0.0705692957680312,0.475449802572224,-0.355000866302073,-0.0889193496152864,-0.00399431210983436,0.0293902974869182,-0.0955216291572364
0.0145669080078641,0.568205641283863,0.0198962831000584,0.0855762269706278,-0.179904246893676,-0.153674662356066,-0.0405677042442338
0.0348465860363149,0.559095454559504,0.00537482212300538,-0.0536213621063258,-0.173514286282931,-0.0627755658396638,-0.0312561903942758
-0.00273919042092618,0.618241593636689,-0.0412052808689892,-0.0292346514656429,0.00940631584035297,-0.0798106346588166,-0.101761177402896
0.263454754945231,0.223482828987259,-0.0197810970543513,-0.341377342797943,-0.0770781779146369,0.00451739241146742,0.0517492441629595
-0.0211953316352697,-0.0112826038599443,-0.12726516903281,-0.746899857204999,0.045484768158693,-0.0422699678872255,0.0422328821608528
0.147705632811817,0.572090215156352,0.0267567893211112,0.0151203086335228,-0.0452053053329904,-0.303960017837342,-0.0700285561807579
