F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
0.075681121247364,-0.000248044313326177,0.110292993496725,-0.14552923174613,0.443469575470479,0.0265047274041022,0.0715768031710264,0.0157379935490783,-0.14324230988048,-0.0280336752167497
-0.00783464301549591,0.00745311316195344,-0.0144461439901047,-0.0473928186852168,0.778056602442306,-0.0038687973725256,0.0532836961689108,0.0107352900997499,0.0474977569557964,2.25371977900096e-05
0.0702333205714459,0.045370468398704,0.0597478758334766,-0.15241741434439,0.685662352498467,0.071301327476745,0.0103442255540512,-0.0990901423478455,0.00425822458722853,0.0839892679806463
0.00839926529236824,-0.0513786421447108,0.0729522357043225,-0.00812142451896836,0.777912829285713,0.0274463291767913,-0.0223362004281865,-0.0177345001440818,0.0173296070242856,-0.0295789987957143
-0.0400430595798686,0.0246559525075361,-0.0837592883492306,0.0921739676313289,0.554515076238661,0.0081693283139035,0.0355915908311437,0.306776763620022,0.00354266941444091,-0.112321326810718
0.020912108171088,0.0175633356545879,0.960850617018916,-0.0177805264193631,-0.00322003334838842,0.0113913951392209,-0.0651826309328602,0.0259477038858665,0.00557007350204573,0.000986980747275582
0.0105722752613867,-0.0208275996403541,0.797197822995651,0.0178808475985646,0.0528397818826169,0.0171114025845082,0.120757010822154,-0.0282490361790829,0.0123029450431773,-0.0398909496722069
-0.020152364582181,0.168827045918723,0.0995846824124548,0.0657546858048001,-0.0252770383679883,0.131168644506934,0.0252722674263724,0.536364820091911,0.0840371663229106,-0.10508859250786
0.0206417232330709,0.00705369666178029,0.976287119508338,-0.0194216554243783,-0.020851991317726,0.0222846165639143,-0.0300884986413548,0.0311841302262993,-0.00519594956222316,0.00262867791923223
-0.000298272737285247,-0.0030799832427004,0.835700625534739,-0.0117578322825366,0.0413213230989567,0.0104690960193381,0.0851916548906479,-0.0396868406901701,0.0302914352742052,0.014595356839877
0.0451475488017836,0.0164551185168818,0.0926856468774638,-0.0579137612526067,0.0632219842988368,0.779475720189069,0.00683638597431347,0.0264105855453838,0.0280140835968122,0.00428289881554543
0.0208987587821273,0.0154218477884628,0.0442450246042755,-0.0519412421416438,0.0277496657084444,0.789607019888216,0.056790091543364,-0.0431910536989785,0.0359499773479092,0.0256187276425197
0.114891205314704,0.253782646120366,-0.123236798958392,-0.0571297447309045,0.121687913792902,-0.247165839059972,0.106340149434397,0.389364510511769,0.0400168980591572,0.0643134646745089
-0.00958614789453239,0.302654027281874,-0.00213900318697422,0.0159448533245339,0.125528120223458,-0.305738942804847,0.0869087169135915,0.272010987713203,0.103885271855908,0.0301575390109911
-0.0401838239186253,0.033991683015123,0.16919378923564,-0.00904055565031867,0.173013908894075,0.264291242152268,-0.0507961087547953,-0.0530926265132913,0.114978368541674,-0.0251939958219585
0.0783826727449682,0.788863746345895,-0.0295403913379003,-0.00236432555484611,0.0300694609831414,0.0955143006746898,0.0300020311800998,-0.0282350999815278,0.0040684527918195,-0.0150335944956927
-0.00144740342640374,0.96346090377001,-7.63117758399577e-05,0.00388315955865091,-0.014836964190731,-0.0332862896214079,-0.0196298305140316,-0.0672784932570476,0.00102821883267026,0.00744650473634401
0.0196573717311631,-0.20333907050039,0.361261505739641,0.0141955547711683,0.0617195851021184,0.118340760329391,0.257678528229354,0.0336573077501881,0.0405435720715986,0.0519991166039048
-0.0902171017567988,0.589242847966176,0.0973620442509505,0.000988002000919846,-0.0305206777459571,-0.0102077709793522,0.00641788990266074,0.312988728877432,0.0489064288202699,-0.0319360432614616
0.919423647092375,-0.00295979384356186,0.0624360613918699,0.0286518108491223,0.0271011861434328,0.015606038418675,0.006374065180878,-0.0463563039626623,0.0382468499771958,-0.0372616005344024
0.0619332184097301,0.0177831106660646,0.027720148603055,-0.00590793013779746,-0.000383227456007811,-0.0155360852148573,-0.0120162717915777,-0.00259851861866239,0.913802822992566,0.00951129021115414
