F1,F2,F3,F4,F5,F6,F7,F8
0.445055354723901,-0.0464349031925103,0.0850932499746676,-0.124095605984804,0.33962007941903,0.00704367881050354,-0.0482395182232285,-0.142979325733043
0.548548492366613,-0.0444650611873979,-0.0171773664865056,-0.0313623036247112,0.598918978018488,-0.0191849760304119,0.0182580470451798,0.0250280491351347
0.5234706858544,0.0227299228298872,0.0756135064909309,-0.0993230206629839,0.532952208431498,0.0838753229668452,-0.0582270477353797,-0.0103845055171826
0.47364332148122,-0.0576665330627833,0.0529947184097434,-0.0169588069693849,0.639952641707277,0.0249975120856971,-0.00545295814755015,0.0162058896822935
0.486129774162556,-0.0150177590351164,-0.157299639612116,0.106307534948362,0.443907113913325,-0.0552199346926598,0.0876619090585734,-0.0139335981154391
0.467671618444714,0.0634370113684626,0.84436932144976,-0.00350177828461284,0.012038806072542,0.000778266704829134,-0.00989561210629976,0.00723979832490164
0.501509959931264,-0.100843793643373,0.699462240664817,0.00156849189079279,0.0134442912548422,0.00849126064059536,0.00349746689536249,0.000508120206154299
0.553621401664001,0.171634326583637,-0.0361317766114858,0.149363536701936,-0.0286714773986751,0.0330996367021647,0.111194094369,0.0324377026456975
0.4868830563842,0.0325493124113552,0.852877711441712,-0.000845772874646633,-0.00892686806229532,0.0107440281925777,-0.00432076199382487,-0.00530811371961866
0.486667195058489,-0.0584118143308851,0.746333179795714,0.000864924412583939,0.0145765689601251,0.00526604639768957,0.00807970338078793,0.015938419900494
0.414352640299582,0.04043580285394,0.0296773670079759,0.013300243977408,0.0394348386911704,0.782459982883621,-0.00758799568984788,0.00674297494056914
0.34481261519197,-0.0034660016100977,-0.00870878424518728,0.0211472914264437,-0.000511442312206107,0.824993065989851,0.00873936370559972,0.01052405598262
0.508984347408347,0.16937340111628,-0.161195886772851,0.0851219495662865,0.0654598624346397,-0.33749986515605,-0.0255491301218627,-0.0307337101703828
0.420376774630159,0.189934345683925,-0.0254179746790197,0.0871340775183527,0.0487205466527219,-0.389469599673154,0.0534505229466538,0.0426555003709711
0.518122929835894,0.480887824018479,-0.0529196584530871,0.00846686737995713,-0.112614351904839,0.0576896161058034,-0.0412215173484545,-0.0388283904090766
0.429423527706532,0.559241047147379,-0.0273202766507926,0.0170179938360424,-0.151884875013166,-0.0706927463200342,0.0139568228370158,-0.0391667768290136
0.360620254492344,-0.287527422798335,0.314754321894059,0.0680725604392798,0.0264643233602877,0.102989831048317,0.00947588017317849,0.00517038402828834
0.531494628026328,0.438780957881213,0.0141851806916241,0.0709588799088299,-0.104558917483673,-0.084197735041167,0.143501832233204,-0.00332682696451715
0.606846128843932,-0.0137976030967933,0.026461216796154,0.0186731465154216,0.00644968802095043,0.00766526346659335,-0.7552860084689,0.0162721294684688
0.543385680632356,0.028701816412618,0.0211136472378995,0.00615974201396276,0.00143807253781264,-0.015376115764543,-0.0328605916938842,0.785608796408677
0.594938688238501,0.000652520026097635,0.0173299483568138,-0.0355812686183009,0.00370915571137157,0.00319360080884722,-0.723723017106503,0.0235504618233044
0.415025729992449,-0.0381269025544412,-0.0928002366324956,-0.0539441093998966,-0.0114626279347519,0.107442424931224,-0.129563101098462,0.279705713306597
0.535664741218061,-0.0296962632234266,-0.000593647081315932,-0.00661511865516553,-0.00859207908182866,0.0171227551877721,0.00741447427301778,0.804251709035701
0.66177594777595,0.0698892134631624,-0.156981746893783,0.0911303758782092,-0.0359175851153895,-0.0300442808687061,-0.472577982035003,0.0538473355179529
0.495414209430674,-0.0358689221896744,-0.017764310140835,-0.041306019580969,0.125432790107806,0.0808207159633213,-0.0830877491575714,0.134249097731948
0.528090171362466,0.118012090636413,-0.233384173176319,0.132217447889097,0.0986794213695493,-0.101883054781594,-0.0311615041380218,0.0377746608114469
0.46999802081688,0.0750484643538916,-0.065401549118897,-0.0298220209808835,0.111073791052365,0.115005308817392,-0.0289982549733394,0.32010041873743
0.648689129463756,-0.408156924781473,0.136585023703218,-0.0720629977573726,-0.1203004828088,0.00508600329897452,-0.0101786646743118,-0.0177522711977248
0.726259853467039,-0.355660374566971,-0.0124956848501225,0.0110363669282314,-0.0186701359367285,0.0310709404962653,-0.0600678201665742,0.0160167856586011
0.551483167374914,-0.277838142598268,-0.0255419567417414,-0.169536294790641,-0.122060754094308,0.162711625913624,-0.011499358597592,-0.0986953789382114
0.4445658548897,0.167813923261217,-0.181442500006789,-0.0406373956411828,-0.102368218699704,0.104936264802521,0.137595749526662,-0.0996784486576087
0.643864337082321,-0.13520578393143,0.0707824155831737,-0.502520733982703,-0.0268434000586873,0.016627502565773,-0.0230435376693326,-0.0301251001971237
0.490113173360502,0.0488896558007964,0.0832392504829893,-0.438809589623768,0.0447529343622065,0.116839341967843,0.0112317022474418,-0.061459109069056
0.578985544395269,0.0398828489791123,0.0199393054506365,-0.661212787051702,0.0631010754205824,0.0492514649577293,0.0482489381329987,-0.0102724408598231
0.543117025102722,-0.0708338356080067,-0.0476947632456681,-0.681142852752215,-0.0173867835186584,-0.0565715080480128,0.0109862481961948,0.0770075473943081
0.580192118557263,0.0782564488533897,0.00991105370614826,-0.732035683237848,0.04670957371162,-0.00516588781242761,-0.0112646619136333,-0.0169647646024851
0.621451492507182,-0.2371875844411,0.000284293096528411,0.098194606983943,-0.118172302883811,-0.0727170113394818,0.118711533390821,-0.0597620323337657
0.692598594346989,-0.125015497454712,-0.0961317115024605,0.105395302469833,-0.0970751359720439,-0.0157034350659413,-0.155085082475928,-0.121194467421299
0.422600866040762,0.0882753387985896,-0.0635547390652805,0.168034093043566,0.133768092673139,-0.235615689472178,0.091215297330807,-0.0663033816150364
0.564742179308616,0.0470172411514981,-0.0684678315799233,0.0856697859494131,0.106990505778109,-0.135889826352515,0.0942299352636718,-0.0638641178885472
0.457328178145462,0.107636940826653,-0.0970756983346002,0.0974519969823449,-0.0371535596173698,-0.157531466958858,0.0478755948238374,-0.140292659423409
0.671288051669652,-0.281382862861939,0.075120201931759,-0.106719314897154,-0.0534040211843513,-0.00884498859333921,0.122147878148842,0.0406308419097996
0.544577312259721,-0.0896407551176149,-0.0523763575528653,-0.519230852660421,-0.0534908642184489,-0.0310287805478356,-0.0864239948389038,0.00880217020590538
0.397429295412995,0.0931721686172525,0.0601946088139535,0.11150966788478,0.0391477282035512,-0.387000381703814,0.0885861637778932,-0.0992404576905495
