F1,F2,F3,F4,F5,F6
0.0867375817238312,0.0994897487995499,0.301223826594453,-0.33979782076129,0.409460607456771,-0.0777860469919121
0.208620706528195,0.150994187224722,0.250123199616674,-0.302498526568253,0.67875999438831,0.0145305470713694
0.24030088959153,0.0419478502649419,0.343821147055645,-0.345243288840229,0.589298371756482,-0.0194125558957551
0.190020942631925,0.0310356179097698,0.310468976784129,-0.274005663799205,0.696205909431373,0.00770983428476166
0.110034298645156,0.364362691499213,0.0594332005188022,-0.149375665664802,0.522151816159435,0.0148068194911691
0.135443965965619,-0.0023954325772199,0.913048580090358,-0.181639537588598,0.0818656017603887,0.0107053631512135
0.156361362826477,-0.00793945389434092,0.847826152310565,-0.232479794528275,0.126396580585866,-0.00995576719139828
0.177779876430674,0.569454921709531,0.127011208681693,-0.0764448274464404,0.0663825995911708,0.0317041964828999
0.132978865544986,-0.000919562183431113,0.938954914857168,-0.196858182346392,0.0743667580064841,0.00299941741188239
0.152083687830003,-0.0156606771908633,0.87133131551329,-0.213965900601651,0.116427990237869,0.00510942319204929
0.322277704558205,-0.156728687796857,0.484822888442168,-0.291949994796321,0.112808076863053,-0.0443217932101112
0.298232365202503,-0.211972767503598,0.450641902765959,-0.269961055854311,0.0774509574624583,-0.0434055225116237
0.153920495279621,0.706021512058479,-0.14614696106523,-0.0480198820489359,0.135328185354834,-0.0241256918547487
0.0909957584307373,0.640720101462162,-0.0834842222546868,0.0124239176884438,0.105228919612132,0.0454074379690293
0.215505589827077,0.592390816445865,0.0141926750481271,-0.101456215238226,-0.0595435565801478,-0.0289999970296354
0.105834157641288,0.669699514846642,-0.0699733533185691,-0.0141999371843322,-0.118436249947563,0.00449885013775878
0.158123467278226,-0.0682164278864625,0.536112960125674,-0.180629855087425,0.149168410129581,-0.034122732646401
0.0749504465119769,0.731905504494287,0.0417555822264863,-0.0440064848236918,-0.0352683668236482,0.0571717193912443
0.882278723973565,0.0666894947582928,0.197253858024781,-0.219165153655258,0.0607855449000404,-0.290683893632953
0.897169012357157,0.0700338756576752,0.156853315086056,-0.12218470001611,0.101849650279407,0.293276095052637
0.855389356617766,0.0574677507403703,0.184340563174108,-0.25443269670398,0.0566744762382758,-0.273814482054653
0.538772438034292,0.0539123637175336,0.100753260346982,-0.209501766095303,0.0689106245770481,0.0387973672194065
0.881338892819573,0.0309196777335574,0.166260059355176,-0.148972463691471,0.107894050385354,0.290652590210894
0.717185039121379,0.399862785548432,0.0213778212463989,-0.157032153937185,0.0458947526286787,-0.181028683167005
0.396823089855033,0.128353905721289,0.209138487011387,-0.262625622881896,0.212161079509293,0.000408248021238247
0.27492235297953,0.581914456878341,-0.0963200162603741,-0.0700520548637577,0.172426401189004,-0.0137742773365501
0.500450225778253,0.135930190080149,0.131381706243673,-0.201047380949106,0.176248247182083,0.105495963463163
0.28626912112201,0.144172181512893,0.465722611267666,-0.416706091892683,0.112334352636432,-0.0766951442619596
0.398122828234093,0.247159497810433,0.355620583969975,-0.378977188477401,0.199404512731946,-0.0837882089475573
0.21079401240322,0.120481267356861,0.323754005564124,-0.475508885259504,0.057852329922553,-0.0984498894804715
0.0263767006546698,0.49583495906977,0.00132501435363844,-0.212223804862992,-0.00982523594104429,-0.0106253576787368
0.255968285959703,0.0803340440666588,0.373373447967565,-0.727708800384922,0.136050002484434,-0.0418241800841443
0.145109605638942,0.0480353457734551,0.327016854526797,-0.588536595966401,0.13973239912686,-0.019892564233447
0.17895514514441,0.0543918538016698,0.29460262622176,-0.795986231897375,0.178363995396937,0.0171708024841889
0.259498297129951,0.0258110097640932,0.191631346038752,-0.80099909118478,0.109191569259006,0.0342425134562995
0.210473783754377,0.0609704119774652,0.253858884626267,-0.827260425001753,0.151317101314455,0.000620545072737302
0.129507869250577,0.470433404299845,0.253030094103068,-0.225380025351684,0.0846491235309261,-0.039166459660136
0.340763424682309,0.494811107123083,0.171177306834025,-0.232977965327824,0.0711614287502608,-0.161461909183493
0.00694808605928919,0.603478566019256,-0.0122815325239231,0.00626945273366415,0.197616667774461,0.000250289361315707
0.0864597254239926,0.583594409640981,0.0896105701291166,-0.151122565154531,0.212074254838916,-0.0100275209207727
0.0208194621533889,0.62362387386872,-0.0155462818420096,-0.0722062273180143,0.0476672289076797,-0.0507542335119922
0.227074936255911,0.257717374566206,0.3938846577582,-0.428599694995435,0.164144883478195,0.00387797147335573
0.296363670328097,0.0736587264460081,0.184515151938788,-0.681232923498389,0.0725557545472219,-0.0385113008443535
-0.0628069041419951,0.630450790234365,0.022698074799231,0.00162672178715864,0.105233783021286,-0.00185984658609888
