F1,F2,F3,F4,F5
0.144103398352623,0.0460900906416771,-0.0522562216735548,-0.238637630534975,0.385382982280174
0.0300403539934824,0.050646577032282,0.0518676563819555,-0.0981803442959227,0.724939554152167
0.129856901396724,-0.0516575734598441,0.0934354716931046,-0.156326035624194,0.606520037508384
0.0970513725196225,-0.069554442849589,0.0497456723801668,-0.0518628529720214,0.75006023875419
-0.0763964979631463,0.296452956377954,-0.00482782536574226,0.00711616559867012,0.566964392725287
0.95809524230869,0.0178201190832139,-0.00324451810517858,0.0294506155593238,0.0066640826847207
0.854350558457526,-0.0012893912897623,0.0172560518553986,-0.0355195712196201,0.049989824942232
0.133783264792422,0.563799375624263,0.0894307015566336,0.0224158974526202,0.0339960072220576
0.98480127571437,0.021395767332565,-0.0103495904537716,0.0127735415495423,-0.00836438604264617
0.88964135267321,-0.00516928495017574,0.0122957676369043,-0.0113191530048213,0.0413387093419272
0.385829141537159,-0.200741231457767,0.26179988933947,-0.165985841432419,0.0591929529816324
0.359571297852455,-0.251626114895931,0.252242239314679,-0.164173436968225,0.0263025270258221
-0.171377466551007,0.689137383162057,0.0894458660920789,0.010089848920714,0.111731762335893
-0.0696974589856739,0.639787868871415,0.015284953365335,0.0747680219562458,0.0966063574646705
0.0197968336487178,0.591273364953314,0.158504424017001,-0.0631058911398333,-0.123308112221828
-0.0162709381431551,0.689877830924345,0.0509324397678056,-0.00734564501649135,-0.170908013442817
0.502595967888954,-0.0802566197595468,0.0729364892271427,-0.0438554641126885,0.100257581975073
0.0936366357258674,0.751676652983035,-0.0307613256075948,-0.000778901170696608,-0.0791780028933478
0.0453295714101664,-0.0273252406645915,0.945060602463732,-0.0376720047348122,-0.0336838445211867
0.0309822742551045,-0.021860842708057,0.833240465797222,0.0781674935644573,0.11220433340936
0.0216143745125166,-0.0385050161895319,0.917595180896709,-0.0886334588807996,-0.0417658645514393
-0.0243654970918206,-0.0153757070508116,0.518570728193244,-0.10592538610722,0.0456370548115224
0.0313219799882056,-0.0599288304019885,0.816830500640164,0.0473593471050921,0.117292509034629
-0.0860367210075973,0.327869968869584,0.749179750426022,-0.0149945875285356,-0.036013505145893
0.0729081405947437,0.0607372206278561,0.327641399841766,-0.129929429287187,0.196475836698126
-0.154183667963285,0.542360831160468,0.227486560112733,0.0271991278484448,0.16045405038566
0.00161085968429214,0.0597577140149165,0.442765129933854,-0.0555615610788769,0.186361336867225
0.355081002372369,0.115916159004714,0.15045955702655,-0.337573315642652,0.0043926613593134
0.217558693368367,0.194254637628857,0.28340170963604,-0.258364289855163,0.113338794545767
0.188813186036929,0.0920508298344243,0.0812948629022268,-0.472145041079742,-0.0504281706395093
-0.0292180257467444,0.498971146466147,-0.0765611246262585,-0.241161743147876,-0.0694802910216024
0.13786099432922,0.0268486162370935,0.0442914911989269,-0.755225632296994,0.0168254422215002
0.138502780722653,0.00751850469782959,-0.0426176848079075,-0.615078564829634,0.0501468478571697
0.0215024968678215,-0.00605966540415491,-0.0673410954336137,-0.867720219885042,0.0785812369200703
-0.0932409920668092,-0.0425360529763804,0.0410778482311015,-0.890656952566246,0.0142875970844138
-0.0330093719083288,-0.00395850672098095,-0.0288033440994398,-0.91417400487226,0.0449213808739214
0.224828379453808,0.470341782240679,0.00456360870927942,-0.162254413757164,0.00396714163723529
0.10736849780062,0.46853888203866,0.2797027527061,-0.147282317572862,-0.0325303583148719
-0.00393169915605264,0.603076099338398,-0.0795559775964824,0.0873070774245117,0.192867551185745
0.0470696007737634,0.568265450614573,-0.0342089860662037,-0.0672815792901422,0.182275644343229
-0.00253213392472836,0.633918009995206,-0.0585616445022007,-0.0502355949708371,-0.00339351799646734
0.273925105170428,0.228169944395974,0.0515917575367873,-0.359220167587204,0.0810402673632519
-0.05539540644405,0.0126539287554342,0.127838449063796,-0.739428397606978,-0.0270382011804798
0.0653639897302743,0.652489228233587,-0.160249906167599,0.0479215939690896,0.077326662857226
