F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
0.497202183970951,-0.0314242500860317,0.121821484890807,-0.119114780755464,0.317885783109513,-0.0102797455063701,0.136483176122659,-0.0334266699582759,0.00608930781486439,-0.0143803472471335
0.596206873437288,-0.016986524641119,0.0350088230448144,-0.0507290828000422,0.568959699677862,-0.0638840568497231,0.0132887993585647,-0.0157763210881373,0.0530772703143282,0.00909366281204019
0.603415460301638,-0.0366440557136627,0.132211366159814,-0.137649175893561,0.530354012073591,0.0724900104950821,-0.00694297829649965,-0.0193831980778473,-0.0253411716280442,0.0597047201866072
0.565879277492327,-0.101810997983257,0.108125383579049,-0.0336071853713832,0.5890157491887,-0.00136552138014822,0.0141588594358186,0.0365135640258081,0.0406063751135276,-0.0202191786651943
0.455928009838868,0.125990841099839,-0.133810962462599,0.130561248221174,0.361747736578697,-0.179634843452071,0.101968594638069,0.0806629809740275,0.147041094702311,-0.0297759776704289
0.557188336728063,-0.0713430675614016,0.758679969803933,-0.0205287358925389,0.0224349329957137,0.0837503668720269,0.0217451117812261,0.0431959975255108,0.00994974169287546,0.0109655429052787
0.589718046799963,-0.110219238172114,0.662323179848705,-0.0108902842141427,0.0452712305307201,0.07648859103874,0.0315925866282135,-0.0873735015324667,0.01586026821603,-0.0307301855299702
0.453690754967874,0.339504172331614,-0.0816335628045607,0.208910327696106,-0.101408239448623,-0.1339884282091,0.068146853808132,0.139060408274203,0.170697573621583,0.021607220720203
0.577878743764034,-0.0805513462150541,0.775695191437259,-0.0184913059410034,0.00453329996930241,0.0887220106992195,0.0371210919810299,0.0209502253956939,0.0144020007865469,0.0147644168557299
0.572291103764908,-0.0985687184692138,0.699130546166493,-0.0295116733558698,0.0484960574391058,0.0823555413468291,0.0151951769034426,-0.0740505091567472,0.0108966116759942,0.0112028025304742
0.591800674330244,-0.118675191569553,0.192547046566456,0.0167815947852541,0.000492711891603248,0.626747560946253,-0.0109881747002154,0.0643033655068611,0.0376488966815734,0.0662124869516256
0.522237823241324,-0.138279165031698,0.182289427271146,0.00686907348340548,-0.0209360843870374,0.66321013566298,-0.0194850402033794,0.0123943781387675,0.0320377383799923,0.0723254694136995
0.307006198279049,0.458988896960441,-0.257446407640269,0.0815915013288237,0.0353156220065906,-0.41975897284959,0.0276939751939771,0.000152361456894484,0.0246264410106506,0.110077856171835
0.20918297744859,0.454008702373553,-0.134754615419943,0.0782939601366894,0.0616588650340013,-0.417674608629924,-0.00832529368940435,-0.0224947126363151,0.0538123116157759,0.0559946310767894
0.288801193160276,0.743258355470788,-0.0675755715430067,-0.00887373017400121,0.0040885526243246,0.0429422069224199,-0.0460774232375336,-0.0309707054783133,-0.0661777152419568,-0.0185711358737654
0.121677712892922,0.918025400009231,-0.0605863753031867,-0.0284776799043202,-0.00190173903207554,-0.0439973171195059,-0.0366915112681521,-0.0257395374765668,-0.0537178736222938,-0.022112060696071
0.463877664093369,-0.224769112937303,0.347997005160287,0.0402706435708681,0.0174349500326686,0.0846614176509953,0.026591776321749,-0.159298623693287,0.0314725532964487,0.0683690104960357
0.284176987153505,0.685091819702965,-0.0522084036891411,0.0829920993952532,-0.0552327565416766,-0.172425452868119,0.0625634445063334,0.0649160896786337,0.119459990495867,0.0224555186718827
0.724774103783525,-0.00832775075765088,-0.0666161211369977,0.0640334382128325,-0.0736371968635297,0.070441417362368,-0.386935435498387,0.00426625599136888,-0.515484654281812,-0.0214933747221729
0.620345131097126,0.0188883952541182,-0.0404631778506462,0.0482927848386401,-0.00433392086144811,0.0261052218911436,-0.731584511849133,0.0256174128331093,-0.0672448240739308,0.00313846844071184
0.712430470769875,-0.00835617894177308,-0.0709773907110713,0.0109136168057043,-0.0693427067741744,0.0710078656435827,-0.378447834973481,0.0016517092623197,-0.497999729852242,-0.0111208398707726
0.497960972563949,-0.0408486412061989,-0.0975472063907064,-0.0244224252192576,-0.0631048614935823,0.0726542114805944,-0.307377013772932,0.0148097884099581,-0.0802780616962576,0.0861389461844457
0.623101783893331,-0.0165313184912492,-0.0362628348329776,0.0320665362616834,-0.00207495702334849,0.0551998019826247,-0.739426815148989,-0.0171403998567684,-0.0382094856450002,-0.00206917565675159
0.657344900901303,0.207786668882104,-0.24638807472403,0.12008833995483,-0.137593838223643,-0.0939687814437463,-0.271181205093226,0.0492154760115254,-0.287163033125182,0.106949381443367
0.581115859852527,-0.0125949669765335,-0.0194343695838649,0.0929841506461317,0.0655111385112156,0.042515265665487,-0.113055234129754,0.113502173344144,0.00951586848139601,-0.243590082143646
0.446709109951502,0.286283986755514,-0.305101196596123,0.198883642074385,-0.0351264521442397,-0.268978600583807,0.00467538047713163,0.189591041440003,0.0847415372187473,0.0596859481918738
0.551627738809125,0.0224630004474175,-0.0844453724265694,0.10032295242573,0.0436537126723954,0.0646216947282464,-0.264045792816935,0.187978023143293,0.0346607261187611,-0.180141302768451
0.667596432805505,-0.0424838305632464,0.211543858177344,-0.0751179146857755,-0.0258607982032964,0.00785264410936276,0.0188343604754734,-0.510377792730768,-0.0182085028338036,-0.00855935192108851
0.737408131662216,0.0149288898018599,0.0561010654124503,0.0337982858537049,0.0298610384050284,-0.0156841658962049,-0.0289411757489208,-0.375737835746325,-0.0235980864109537,-0.0494220895116981
0.623544598057592,-0.0841680732033369,0.0546218155954995,-0.083943552070127,-0.126972352473699,0.0864603929440687,0.129482398289215,-0.177191259612489,0.0436611930470573,-0.088910309498598
0.333444050872857,0.35016944898148,-0.16405451358969,0.0181116417082709,-0.126203705372033,-0.0523329409827296,0.185129873898918,0.0575993003903907,0.161171805124098,0.0388739969441063
0.735943092163822,-0.0662985088145312,0.122659221670646,-0.410738938079339,0.00527457525773291,0.0405522286654675,0.057141702598623,-0.135152946308128,-0.00336994444036288,-0.0877818007873681
0.562884410407839,-0.00640490370594186,0.13443744652887,-0.400953471426748,0.0703115040868021,0.12230816736515,0.0852119421551755,-0.0450125246845967,0.0104034944937997,0.0523626396263387
0.683237956197896,-0.0532167185143557,0.0696621222051339,-0.581324639834188,0.0777180810532933,0.0642720307571862,0.0773076644677705,-0.00704847309704076,0.0450833704370634,0.00795728861476239
0.667034546744416,-0.106116624551966,-0.0176084559508878,-0.487051622196237,-0.0032781498036091,-0.00501382462097263,0.00236564061900683,0.0037649256219278,0.0338216740909485,-0.394157697139859
0.686845202335039,-0.0406737993371951,0.0379884574974485,-0.620891123851411,0.0583616574708,0.0346834493579213,0.0581757678244751,0.0243006554445495,0.00181715162469614,-0.0583058493875301
