F1,F2,F3,F4,F5,F6,F7
0.10522719875352779,0.11620825949935329,0.31936459973810066,-0.3526420675181003,0.37048538786644086,0.034721951505097964,-0.07603531611686393
0.23270953199565017,0.1767109660030954,0.2788995806136903,-0.33148982206559,0.6352693001293886,0.013977196473897752,0.015537235129338717
0.2611684995865136,0.07505993687834586,0.3659485345606809,-0.36604126834861334,0.5417359229183508,0.08970302994691905,-0.013100913169079603
0.2133872134858992,0.06043227322356508,0.33958691241491,-0.30590435434125035,0.6591158910968016,0.03463460328104326,0.008781618991657136
0.12564109547370142,0.3838159930586085,0.08104322255587038,-0.16927026032257964,0.49766779807978945,0.005767547878666769,0.01771045473024728
0.14428110927077684,0.006580999857886327,0.9186001980664836,-0.17402631544432745,0.029979170963455246,0.030076018919535628,0.011437091492534527
0.168665366711221,-0.004886462955683096,0.8495636600630565,-0.222800765984138,0.07670771551720801,0.029534089007207793,-0.007306598216080379
0.17750714671556136,0.5883032155920466,0.12135967969603313,-0.05694324902941603,0.03640507579787572,0.11555072591767446,0.04519595095954448
0.14192424423239514,0.007550803580763129,0.9457513338855251,-0.18574062426441476,0.02034396744408942,0.03728747755620866,0.004500860401227096
0.16332149154473713,-0.011028801004371964,0.8738451936091892,-0.20562605193878483,0.06712339614679502,0.02671393939687872,0.007761114936934886
0.3175736178039654,-0.10467658467825354,0.46767069529468147,-0.24956913283304105,0.07673409222759074,0.6354680242131489,-0.003123025710822496
0.29257263205996115,-0.16446215893330843,0.43067701429778754,-0.22380678975549395,0.04409723840401301,0.6566080130780503,-0.0017058080604574963
0.16053742191159492,0.6919875611859576,-0.13505787788233042,-0.05779228834568839,0.11174068784149781,-0.17604754685228075,-0.025672884618112214
0.09780400514246888,0.6241536769341705,-0.07172447043891672,-8.442923118215893e-4,0.08784114982290006,-0.22899628567917202,0.03668070284134747
0.20995519303719729,0.6178053005151114,0.004673262995369019,-0.07948144007666609,-0.09811316727618696,0.13187816560218368,-0.009596066848645612
0.09886452494095573,0.6882134512007904,-0.07866284282584049,0.002428269250003872,-0.15059756301574428,0.035128218541401544,0.017117772369078202
0.16893934352842344,-0.065553998811197,0.535990854670485,-0.16630120477179217,0.12369565091529298,0.08564502136452393,-0.030422372682063513
0.07139460420878604,0.7511862443128674,0.03598699119624441,-0.028397866021520026,-0.06992789919203417,0.03760644939774639,0.06925984064085033
0.8914116798596903,0.07473704665865087,0.19535641163696793,-0.2044852829454274,0.01283384599874049,0.040811805397236174,-0.2885628954516444
0.9007304410718253,0.07155705414097614,0.15682384507430125,-0.10847930984779482,0.06465126547592377,-0.0024618892048882124,0.300225422687191
0.861076960080015,0.06747304094563125,0.18326900977521532,-0.2423016119390588,0.008376057994026603,0.03785097377196492,-0.2615659925114451
0.5409676877615055,0.06464356070041115,0.09785825351804321,-0.19366066422104244,0.039086547165743515,0.1049180932609048,0.05233137243408234
0.8848890058531286,0.031920812600879214,0.16552478316181468,-0.1331199835469283,0.07130435393614953,0.018543320493365455,0.2973010903803547
0.7197533992067812,0.40608088120373925,0.017825612675703328,-0.14179536225832381,0.007204030169211971,0.048196885689838015,-0.16851751609912838
0.40544874963327954,0.1441592446972475,0.2140418431562936,-0.2559073658028466,0.17330618283958774,0.09308808197474944,0.00874984274788293
0.2780127456981747,0.5891618950973837,-0.09144605919005129,-0.06984239583173749,0.15162901476176863,0.0036024683005089746,-0.00573668261904226
0.5047477804286529,0.15595478141869745,0.13306369409177188,-0.1923757913309799,0.14162701992194304,0.1201481459031201,0.11625615708383033
0.22121630031141373,0.1305490439092174,0.3205728039019214,-0.4424704064308848,0.01683482799001738,0.15902652559460623,-0.08373045042466495
0.023858100394540904,0.5218752959897743,-0.006296276049741366,-0.18767904850357442,-0.03800832192341048,0.16206998612487444,0.008643149026678815
0.2733454817157535,0.090908773724926,0.383867006255686,-0.7162763794057276,0.07269938617983776,0.046716159087949495,-0.03332846807020917
0.1570851432348468,0.07221290615029982,0.3330429099596901,-0.5782662667016972,0.08595172637050796,0.12569854615957715,-0.008305669472433257
0.19576702970792356,0.07578877516778851,0.30776342562978354,-0.7962388477111603,0.11318166862799872,0.0752745046177641,0.024884253453948693
0.27640070066425754,0.03260180383181968,0.20561502241911647,-0.8082765570760708,0.04609716378798581,-0.024991197456482064,0.037051830348142856
0.2268061229262805,0.07931562554421091,0.26777416438609275,-0.8359670854938965,0.08211543323909246,0.03580133847168217,0.00764752915948437
0.1396389392631496,0.4584050057446338,0.25100330480904237,-0.20266049451445609,0.052122655734426586,0.006942445704287474,-0.03003182324167737
0.34723033157638555,0.49047975762530543,0.1669337257419765,-0.20918859381521354,0.0310893386094531,0.06204110915108785,-0.14368378592343278
0.014255530269894278,0.5980567125241929,-0.001703060551031946,-0.004721383434692864,0.18610151966068395,-0.10339516802193625,-0.004775125592097513
0.0952043573855509,0.5854084159580877,0.09764706282009422,-0.15308787243667646,0.18334180289671606,-0.022818560980735682,-0.005709237570316664
0.023485799346522816,0.6205633485070976,-0.014360181628326182,-0.06916275652779524,0.027907768614283547,-0.03757169553671884,-0.04485449602013187
0.31124707471480695,0.07929719661629457,0.19351427227738782,-0.6778036194680619,0.014257229125363771,-8.054094460633623e-4,-0.03439011015827995
-0.05501586570334954,0.614800484602349,0.033767690608556715,-0.011134443262553704,0.09370121936316612,-0.22176914167477538,-0.011786523834640843
