F1,F2,F3,F4,F5,F6,F7
0.48909066365706566,0.05612793648695149,0.12015643741325323,-0.1375730913228184,0.31447190795322555,-0.02763607523618588,-0.14068910097660847
0.5784672680712923,0.1181803581162247,0.03975536949908269,-0.07588867250003417,0.5646194567210778,-0.04600703382143305,-0.014576899853770947
0.6438242021050655,0.003806173405938712,0.09491544919159622,-0.08775692951759333,0.45951745607602157,0.012260010364859297,-0.0300447238462746
0.5801222499067975,-0.0027974989005750015,0.09239135518120378,-0.0454428636405845,0.5872214082181105,-0.031213905141276796,-0.0289686164430574
0.3394805354140609,0.3503237761041682,-0.055970760237757974,-0.005239957363453077,0.45138783019063233,-0.022119428797156886,-0.031093099781121916
0.5899849624569093,-0.06990525060887101,0.7358647515622692,-0.012156482478906737,0.01071297419703655,0.03212819231766161,-0.0338415996989408
0.6108081311641905,-0.08172606276875219,0.6492332107083189,-0.04020230702812115,0.0457050999150871,0.014946832027917953,-0.038498388626559146
0.2797902985489901,0.5604835347863947,0.03803003484099841,0.035045075956225274,0.0049853129462576985,0.12326136947092874,0.04453174696201656
0.6072497869072593,-0.07213622538238147,0.7570805682565345,-0.018144326858824795,1.0926837534384198e-4,0.0377120850723654,-0.04572533304470695
0.6029269689122603,-0.08694158013182691,0.6803867448905453,-0.03202680511286238,0.041805718656472174,0.019988879939159657,-0.027992480340428335
0.6680717761883569,-0.2085156286470818,0.15423349517481807,0.030206515142368977,-0.026919832349411192,0.535526721931487,-0.022708764949906736
0.6144113251647472,-0.26421789529544315,0.13326856695361536,0.03740706155148535,-0.05464116642178567,0.5578841263073179,-0.024652550790229336
0.1397903786569056,0.6976536412633038,-0.1574085965158283,-0.0025708486716883245,0.07911059950001333,-0.1750259753350309,0.04897792430104575
0.0604332668734523,0.6400079025844836,-0.046813019249599984,1.6268035273676006e-4,0.08883176923015777,-0.1905388577871165,0.07829092448347776
0.25192794347465985,0.5945989267494672,-0.07411724926790503,0.008812169254674436,-0.14390163766159791,0.11987513886854617,0.03936389442900155
0.07443986787107865,0.687464303164724,-0.07079020490898245,0.009962957747458246,-0.16018190976633195,0.06222559957562622,0.031985602105598566
0.46840649478950513,-0.12577871495119963,0.3573551350133435,5.754530400976132e-4,0.07631733220304428,0.04463872544202898,-0.024421627389326857
0.13178960034090334,0.7427254608890058,0.034934817307635216,-0.012093670262177378,-0.06373339596309939,0.08750443511015024,0.02202879651234033
0.8563484791899082,0.0065648889719529,-0.19362118795240646,0.17592821030750097,-0.2349861516768164,-0.18841990184025162,0.2697060571497436
0.6404597877564826,0.06123839114549298,-0.06652885942832298,0.05135392509694246,-0.024353075654972217,-0.017105258569396833,0.7247278887734864
0.8382556145138977,0.00208339192955167,-0.1932194352198055,0.12363405830841523,-0.22472817166482473,-0.17821993876454856,0.2658238561704348
0.5045274181315698,0.03331519104056032,-0.10762893074491235,-0.01562456462714203,-0.05435642343135357,0.0389096740877224,0.2953390288030923
0.6474342571730056,0.01858603959859334,-0.0639521455603439,0.0318030923386598,-0.0166507779215829,8.605016460048187e-4,0.7057528732367917
0.6417957181301124,0.36215484445025814,-0.2591013427189738,0.13717265727063724,-0.1781037745276967,-0.1027678211635438,0.25070581885775767
0.5433867483247183,0.09724769752722669,-0.003802234579208358,-0.04883829031310852,0.08825139745310433,0.027883969360161184,0.13985105380933097
0.27121654747250074,0.5753279408325969,-0.18924245756330943,0.04776887236087661,0.08726923769236986,-0.025518691843012066,0.0987828998746373
0.5139162683496609,0.12278146286660775,-0.06705802029963463,-0.017459873132874407,0.06530928100395728,0.07967685797305155,0.2953224401061731
0.5589360454071216,0.06453326508527941,0.1024364342295515,-0.22986549865622555,-0.048450599025531615,0.08876473205958733,-0.08353603576058002
0.17840438187013027,0.4972325817709027,-0.0574587856423589,-0.12373103102839177,-0.046122905775480075,0.16952344550150245,-0.08618209719809028
0.7124877605862464,0.021570015968856826,0.12803771666244107,-0.47309073761007453,0.023809387589256638,-0.012319710651820383,-0.05417596397881405
0.5638007744029011,0.009150738823712205,0.12623881367610265,-0.38182007414196206,0.055769039354588296,0.08520293394529417,-0.0917012922457193
0.6610692113274645,0.01171920560523665,0.07462160024230105,-0.5772619264046662,0.09240280927246071,0.038846128309052985,-0.07669424137686504
0.6290695381763078,-0.01424640081041346,-0.008943771193373883,-0.6136093805130524,0.024694856827788124,-0.060566062164700826,0.019107882186037747
0.6710979960322903,0.01877259005100808,0.03226271463861828,-0.6142974279230725,0.05626805110081381,-0.00775935368312276,-0.06329042297224519
0.36433726414501927,0.4205595898323684,0.1391728132735852,-0.07854563684192557,0.018841644546257783,-0.004557680930744459,-0.04299671175632944
0.5070115173869563,0.44021312777946003,-0.03059475267296171,0.004196680879048446,-0.07641207716990547,-0.02418455613782368,-0.001040658228180627
0.09604166102216882,0.5935730110865488,-0.010429844634843496,0.037206565820466275,0.1767965520915763,-0.08443888783044916,-0.042595829361546225
0.27451421141155363,0.5600976809987864,0.017379223997059143,-0.04740292693876473,0.15700091561209145,-0.02289006047421571,-0.045993974658003096
0.1187225898055416,0.6101563556949668,-0.03245085136538857,-0.02161081122773345,0.012213335565574635,-0.030600759634638798,-0.07649226731342967
0.611444638144678,0.029915220368750686,-0.027782634403288518,-0.46953291888381155,-0.03701069073114896,-0.06284746680385121,0.010139332552198309
0.02800764939221074,0.6211257275082045,0.07357615024572574,-0.015963553219855455,0.1103487945235697,-0.17834522224935445,-0.06432145435354336
