F1,F2,F3,F4,F5,F6,F7,F8
0.48607088631160833,-0.026167052684714316,0.13270649223366762,0.1511474959031324,0.015044175677187282,0.13542537821051562,-0.3158691635366673,0.004864707971702721
0.601269106965501,-0.01747561810324858,0.03778999216070676,0.07339777559129834,0.07150638898943329,0.02304871805199564,-0.5592527541181143,0.05946667141584891
0.6038171868075061,-0.033379731188762925,0.13782289893488564,0.13131517099899484,-0.07114597687369756,-7.718420295700079e-4,-0.5347838449464158,-0.017600688624246436
0.5735043668929177,-0.10616676715133826,0.10810549949194445,0.06100352618917219,0.012154893243954003,0.02246486634194099,-0.5716977228866801,0.0502737295215632
0.4684852526993139,0.12009153659830178,-0.13640871639464802,-0.07716987881140194,0.19256397261900154,0.10949969972504445,-0.33218130503462795,0.16077002608501567
0.5483233479299268,-0.06808044426115357,0.7639277347032212,0.02908359579420892,-0.08153822216075654,0.019587246787634283,-0.02419869568045142,0.011808001108634995
0.5751319102876465,-0.10666257163587677,0.6743920818647134,0.05477424514045755,-0.06826063480153007,0.027541542038850463,-0.03918118803341164,0.007269765541415554
0.4622704609705964,0.3382808397077038,-0.08248299074919332,-0.1663018479323301,0.13805160165844207,0.07174673983634328,0.11956301022556506,0.18214749448280143
0.5681416366970222,-0.07695887351972214,0.7823126101009978,0.032006929207767605,-0.08563482695892166,0.034348128329433805,-0.005035878636192031,0.01596531704344039
0.5610284277837289,-0.09448237161577977,0.709395748805668,0.05024705838836518,-0.07717855623793146,0.013272298047430905,-0.047011294154274526,0.008243227575409049
0.600300158493032,-0.12234042578692397,0.19634481657438344,-0.004650218794058567,-0.6231140013602835,-1.1616407051922434e-4,0.00648133636036561,0.04612667554977125
0.5302518351450314,-0.1428348113691577,0.1856278424950827,-0.0014488827523437128,-0.6632385488879524,-0.007958864813496426,0.024946350305878377,0.03750640813410639
0.30851814436880604,0.4683963143118197,-0.25237584236531246,-0.08358505726399408,0.4104103815834813,0.036492612369699404,-0.031995169399683394,0.033579454713743094
