F1,F2,F3,F4,F5
0.326543112464064,0.119068473222285,0.112291522495761,-0.36095505736088,0.343409535792802
0.29123224789321,0.182567342804033,0.223362209235349,-0.34094342281622,0.629291526907347
0.380637560601311,0.0680373502119455,0.257687036953306,-0.375851155941638,0.532315627829017
0.351282518915129,0.0630541274049876,0.207808426934582,-0.312312289425736,0.649660866911667
0.0889827054929298,0.388259365944778,0.127156526157403,-0.179562427838826,0.487154523435017
0.920623670014238,-0.00145819079120291,0.127639794114581,-0.16409117990406,0.0255177557977729
0.858702762353778,-0.00453585258874676,0.155847220604313,-0.21882914416996,0.0634782880438229
0.133927642560116,0.568297510433582,0.177116181081318,-0.0697599040115044,0.0366285995722368
0.946126000441266,-0.000431763167760379,0.126654442552953,-0.178437218545939,0.0137381923042453
0.881542109534663,-0.0126956312768325,0.147452903557243,-0.199982648750114,0.055690282020668
0.496941728045407,-0.158063785701875,0.336400680993293,-0.279792805633876,0.0704717848370675
0.460440696294925,-0.214484587545777,0.310343621149539,-0.257368130074539,0.0410303176894648
-0.137318710248807,0.711813991393015,0.167981988522564,-0.0541355554812245,0.0980610754648758
-0.0761184350177696,0.646593092613063,0.0845072540263146,0.00595687195657782,0.0827420140104632
0.0145283483985665,0.584347094105825,0.224286061500573,-0.0882912431986524,-0.0959367749640307
-0.0743017132768927,0.659984258069844,0.104330395186597,-0.00209786654362495,-0.14161438462483
0.547162957976512,-0.0616463081507255,0.16147652744382,-0.178743515532411,0.100035668943861
0.0427279924952016,0.725809676800897,0.0645780178749317,-0.0362122040973467,-0.0619831032483435
0.208261945462249,0.0629399384394227,0.916298912642326,-0.204616416037447,-0.00645111676929825
0.181546111270174,0.0735485412982267,0.803818273512654,-0.12413135536563,0.111542381696399
0.195196732761676,0.0518944474190046,0.897206917326086,-0.237510773423004,-0.0124800410583996
0.114319364861984,0.0518621674083977,0.530675994556968,-0.200117142150818,0.0540002425592836
0.191756558491528,0.037301909419451,0.792425430274931,-0.148133936973381,0.116602943825033
0.0302673290051101,0.395381479352808,0.747938661311854,-0.144354466692353,-0.0142312256389977
0.228271694471832,0.133291451778244,0.40512879091502,-0.259132085353215,0.183183403516883
-0.0840977769272105,0.586856729753854,0.289187973764317,-0.0738243256135165,0.14165030286212
0.151160170130849,0.138054187093429,0.483959447026201,-0.196026263230785,0.172323277025048
0.480021688885416,0.147924386542846,0.300789523434696,-0.410592115043348,0.029323544890955
0.37460734599138,0.253663094898403,0.41864881540666,-0.376905370344852,0.120036184666026
0.335167547507605,0.121029197793523,0.233410165474005,-0.467314284246841,-0.0175369400208299
0.00441233376500965,0.492331113137656,0.037136173307265,-0.207227218260436,-0.0490078989629319
0.395127469730257,0.0852632080883245,0.270701704206056,-0.723162059702418,0.0495898982836619
0.345318070782455,0.0530281425814102,0.153459825991023,-0.590416040467484,0.0705239960749731
0.320076482657139,0.0621346373700606,0.184375768216655,-0.798939478698426,0.102167668045269
0.216098328002195,0.0298498360989135,0.261938181036668,-0.794038524947538,0.0474142071515168
0.278761515796703,0.0667613653764829,0.220139420453565,-0.826516065078369,0.0747810034212854
0.261852363334201,0.473933199428439,0.14012327706973,-0.222738213739584,0.01799926829627
0.17885783587866,0.494462220313838,0.377280922891666,-0.225086243748756,-0.0107080120907614
-0.00226552735761244,0.614790630848131,0.0125911517875081,-0.00681386499772885,0.164167399496299
0.103621568875282,0.593198838886486,0.0983627639571319,-0.158885457820321,0.163273885514802
-0.0128042157218959,0.624493380488174,0.0367668689351359,-0.0736591491937311,0.00176883659635978
0.412224636720742,0.265017936004196,0.228691854273401,-0.42787337213275,0.092914995347232
0.203656549984088,0.0746472040958066,0.309571949894149,-0.671373438646618,0.0086996348330737
0.0275292064284325,0.637952619987031,-0.0602336732135378,-0.00694942836286523,0.0665632950468766
