F1,F2,F3,F4
0.463993112621418,0.106223712578779,-0.154895485612341,-0.228428035959938
0.54791314906687,0.174948974668882,-0.1104191328137,-0.176041476382587
0.599573730725032,0.0535188079560825,-0.173458282158052,-0.158156984568173
0.527302033414964,0.0706564966961269,-0.173169879906934,-0.162126425165814
0.329147521022632,0.387231867649978,-0.0047553075154639,-0.12356391789817
0.512577382469609,0.00596613520109458,-0.796515732421759,0.0162687156639288
0.547938015410761,-0.00493663288141467,-0.713128209007754,-0.015875919052569
0.289969365778776,0.543752338216423,-0.10475343870318,0.0555233174028831
0.528808693768302,0.00492670452783427,-0.814508531211128,0.00744408603852068
0.536541443740701,-0.0101230640608788,-0.742849074995355,-0.00443455943940912
0.563587422925635,-0.205121329666876,-0.306393484195234,0.0385776172541305
0.5086236985157,-0.260396920739279,-0.281369837320618,0.0414403938996823
0.203995219632306,0.686961426645028,0.140686816509086,0.0330945942204963
0.120899501878626,0.63950513678401,0.0495111954758314,0.029643770404931
0.278431339088179,0.527842801675363,0.0189399135502384,0.0886866068975342
0.116983731870036,0.617697783289008,0.0476187370768186,0.0730598394547066
0.415045081888965,-0.0679378471272821,-0.425109438182814,-0.00619440100508461
0.169213444702073,0.698703946125449,-0.0585428257237056,0.0128650172701464
0.835206366390632,-0.0658048736824826,0.0140265640696626,0.478983814922918
0.712166780257676,-0.0214063408456087,-0.00467593759093658,0.43712210755754
0.835516110371598,-0.0792193804251926,0.0364362569754542,0.441100396066602
0.540393743301076,-0.0261067842649127,0.0467251866129393,0.201619517756874
0.718662141403418,-0.0574054547922567,-0.00503155761298292,0.411422918659781
0.663090050341689,0.285898190092576,0.117046762169168,0.391198801484854
0.554698650184519,0.0787029591627885,-0.0593022545094006,0.0582038479737699
0.307271469285292,0.549994241674778,0.124745643760121,0.0968713404280222
0.542012665617331,0.0768787335918803,0.00167351058188862,0.155079471319128
0.64993692025789,0.0888580499997254,-0.265605516058902,-0.0863843686720246
0.696548705281327,0.187121556452918,-0.163051749547633,-0.00401149426832399
0.580534990680653,0.0523061668968009,-0.11357339726488,-0.178122706864145
0.214066421691367,0.453883349391041,0.0523721063175543,-0.13588325225779
0.785059156059321,-0.00834628585820751,-0.0650984243942686,-0.349821385547453
0.603809142553368,-0.01401099223488,-0.0824687680832329,-0.334473906805907
0.749476692941245,-0.0286208071368937,0.0260396450538405,-0.47982382954626
0.752564387906606,-0.0775614061496996,0.133937781299694,-0.419936096211395
0.773498138143055,-0.034878769796034,0.0793545983274788,-0.473261035826466
0.388948632795879,0.443586471255721,-0.171121666062671,-0.071293890310982
0.523591471456324,0.428510161528184,-0.0569056147374421,0.0868706609172661
0.110669387293685,0.626184205814319,-0.0225437786490625,-0.0367336749350446
0.296965598167268,0.580943573145216,-0.0521197743184817,-0.0865859776242743
0.148348450460436,0.608309453376834,0.0106168737246216,-0.0458975260540293
0.609887602135403,0.21477532075326,-0.208841390450539,-0.166551190424898
0.707560677804299,-0.0299215327094233,0.103148113274888,-0.290455775338812
0.0634997948724575,0.652280457578166,-0.0671403172444048,-0.0689280339507695
