F1,F2,F3,F4
0.209200826769359,0.108782378446595,-0.0627347016421723,-0.414704121556923
0.159649437248608,0.186200303283829,0.0427825198327556,-0.415204978448852
0.241017616470922,0.0615127181554356,0.082927327580101,-0.420584940156684
0.235624783483421,0.0766622845658296,0.0377232409113386,-0.381475810918033
0.0144374454375026,0.403771262608778,-0.0115978340735089,-0.247063110023252
0.971518871753628,-0.00252475457468165,-0.0163794091411901,0.0407318378456222
0.875809688975709,-0.0113901701630175,0.00314024216347153,-0.0459571349327302
0.124431414182492,0.568857062863516,0.0897378093688753,0.0201654988666249
0.993823642548281,-0.00406869276833184,-0.0235486741014987,0.0295376890196718
0.910283539518593,-0.0175409925465059,-0.00181682561712992,-0.0171817008627149
0.403083242489992,-0.201366689088671,0.254215413361832,-0.18981151632291
0.371851599666885,-0.259153389159236,0.245753167764007,-0.174548604785126
-0.174937477216982,0.720619485639195,0.0934122086444387,-0.0275671550203123
-0.0710744300566629,0.665896060349798,0.0175487139633055,0.0436597922350341
-0.0218225766205493,0.557667639564577,0.167678627346976,0.00947826750802916
-0.0685440251828654,0.64525378123127,0.0627236446774503,0.0871751763918966
0.529659581100344,-0.0707570673605192,0.0623259850612641,-0.0839204893795508
0.0576153017340533,0.724154385332777,-0.0243902714491456,0.0510425683202964
0.0362452044496967,-0.0181008830660921,0.9550127243126,0.00119109107243039
0.0493437397285713,0.0211189224132636,0.8322318154889,0.042073138075366
0.0103753842481525,-0.0329437895797544,0.926818109868297,-0.0482489912747299
-0.0211249204256128,0.00145567810000329,0.518402810404413,-0.121116019114016
0.0513887347732708,-0.0169735948556919,0.814548576243422,0.0068418956394387
-0.106852993751626,0.338041124623489,0.759074003027762,0.0239596373854065
0.102026898320005,0.0997960879203871,0.32178491777413,-0.216644502778474
-0.145561528008236,0.58525923825883,0.22885926610073,-0.0362076547292206
0.0290353991432627,0.103998940497088,0.438465274803436,-0.135398620053818
0.351528582936216,0.0998854954904637,0.142976858937995,-0.334544508800234
0.230096634157184,0.209825340339377,0.27728864894942,-0.301726754209861
0.169282567166753,0.0606740689514697,0.0754016739883867,-0.453708305937239
-0.0622216971050502,0.470027048002969,-0.0739136584609504,-0.206784338195165
0.127382590620164,-0.00161684872913562,0.0357721847120535,-0.770995769631264
0.136651345283001,-0.01316449806244,-0.0511498253702941,-0.647864653698148
0.0187060771925204,-0.0267276335278785,-0.0789923061980621,-0.921595318258058
-0.107046391575809,-0.0707554920922236,0.0332012705344083,-0.912433879264526
-0.0425105711213015,-0.0303552813644209,-0.0379473523034704,-0.950212115271815
0.212499489125437,0.460776451132015,0.00170438111718781,-0.153812210891728
0.0861407775435951,0.460670124718711,0.282726118253908,-0.115951690354873
0.0139282457821245,0.646401993279838,-0.0819539486390703,0.00812758067402208
0.0620759720234184,0.602520114657435,-0.0382177076023835,-0.14251414286067
-0.0222389264881089,0.629856164344952,-0.055793018554634,-0.038059747769465
0.278355082018802,0.226472458255456,0.041824028562012,-0.395665403498226
-0.0754704741166394,-0.0181043066280431,0.123413544604655,-0.736394500830381
0.0628700857767263,0.668817692642386,-0.161410053821682,0.0234682894757641
