F1,F2,F3,F4,F5,F6,F7,F8,F9
0.5205297634953241,0.09958640949434436,0.043639566915240575,0.058588102673656536,0.3196223984963329,-0.018078395112152687,0.009366025359722958,-0.0842195745410797,0.0022551511349451214
0.5526699276972054,0.16450066851414885,-0.043478468706431093,0.013133193233809164,0.5918034876279009,-0.03735042904647684,0.014714407594181512,0.042533890383830375,-0.01792169803404331
0.6376399079134303,0.034922647662115586,-0.058297806380384974,0.05446535177955703,0.5152107310789742,0.018454161806363167,-0.049101058250175716,0.010472314796365014,-0.09958588572570941
0.5546583679395918,0.05867814797534905,-0.028417193787857564,0.07849311031363539,0.6117287361526105,-2.4671118160415895e-6,0.0458895704976017,0.034181431832928814,0.005010392617559131
0.269649361888044,0.4132879957242669,-0.023176056659994716,-0.037555083697459746,0.45234337404067154,-0.003622641174933062,0.04879373226137428,0.03374224973430925,0.09031584686054096
0.6642731074694007,-0.0344477721058729,0.038038668924913685,0.6728673815749511,0.0035222917133891423,0.012860610902462552,-0.008976477352088421,0.009671445880219417,-0.015152411470279285
0.67416826424615,-0.028553625748180673,0.01713922218905699,0.5914454942060605,0.037332884292027566,0.015209917214473352,0.03192042771624331,-0.0017410980534941695,0.03324443027273536
0.19187489921886217,0.5988180669620496,-0.10561591749265034,0.07203393762840557,0.013968034339918792,0.10473985444044508,-0.0402769476134074,0.06758767257077264,0.09582034990434482
0.6857156446928478,-0.029406969443223775,0.04423322348227074,0.6901061468873815,-0.012497388866605615,0.021574148276703564,0.004226320905458813,9.917577036041598e-4,-0.014000650018747651
0.6752303637103833,-0.04133855219714707,0.02514791050356514,0.6152392696051989,0.027436531935120162,0.008471708581024183,0.01447847492069721,0.011814878031538798,-0.015392420840900591
0.6141354040135684,-0.1053441133890988,-0.13637526022495775,0.1839379300009676,0.023951158097799657,0.5993271875848912,2.3054881203757988e-4,0.02123671252230312,-0.02617500253098944
0.5649721435409277,-0.1622201500474655,-0.12588194164350716,0.16507498658165234,-0.007108474884156721,0.6205228910977999,-0.006283530949157198,0.019377945971447413,-0.03803273824645077
0.051763049843857246,0.6654317982366735,-0.14286115881956793,-0.1419649821548161,0.0973666920120708,-0.22496779090233315,-0.12731731937852464,0.009875791147769729,-0.056004136846206073
0.0045622806577699645,0.5800323198192984,-0.08193166000606672,-0.04540171080868287,0.10200570588739387,-0.26492117211029703,-0.16985834040020645,0.056353543390985174,-0.021394754187477192
0.15246029028764063,0.4888388256616197,-0.16451150384484928,-0.03670049227684361,-0.014119197736704826,0.05753735996999536,-0.5928266676919095,-0.003851970497197407,0.0029930383950490455
-0.006552119437343101,0.5497296341644797,-0.09243981722093304,-0.04150552919150097,-0.04588062813792321,-0.03984583142180071,-0.746082417437736,0.002577514088136171,-0.01549940985358006
0.48379578295973114,-0.02617251031632531,-0.03891753674639436,0.33939054603397967,0.04432881583481571,0.09143374032063702,0.19653322445818566,-0.004015671221360713,-0.0277346002055885
