F1,F2,F3,F4,F5
0.14348614748490443,-0.05309236223541504,0.05131242516896031,-0.22885871962235052,0.38895301047992753
0.01866165255044891,0.04078454749575515,0.0699123949953385,-0.09220597754064264,0.7320529721035406
0.12197904094815984,0.0831598420475812,-0.03134930431367927,-0.15198167868890877,0.6104460450011349
0.0840951966777764,0.03553762704991773,-0.047796600879876125,-0.04679490502006556,0.7593963571317419
-0.08699545552155374,-0.011975937058233778,0.3093494753940057,0.010466635218772447,0.5745583107145349
0.9678445347707179,-0.008341677215700054,0.027997289383647695,0.030532273855396332,-0.006398870721228418
0.8571373669272114,0.017489398160997743,0.001237445235624737,-0.024056542618787848,0.04598335284852115
0.13297201886618906,0.09413070132851428,0.5687398219918115,0.022151435567872857,0.029394884037065458
0.9981338459802404,-0.014078781789535338,0.030290324143163655,0.017952548894166868,-0.02144950427715112
0.8931184552330015,0.010538820110366788,-3.5992224787728894e-6,-0.003366458768817798,0.03560890497186693
0.39171887743667483,0.2611059900552042,-0.18636601385987223,-0.15363498783039659,0.058497370229404655
0.3662522017568492,0.252674429660042,-0.240027833767694,-0.1485869368958483,0.027362211943735525
-0.17505026134796467,0.09292148642159405,0.6908159638447084,0.003983756515734609,0.10613172542558313
-0.07478448456164986,0.016857767581758346,0.6419406566360275,0.06549929534829817,0.09075983864401718
0.0247664155692501,0.16548447555158086,0.6009685153288106,-0.06985555508687907,-0.1364894974189857
-0.011588281489653032,0.057351073268880094,0.6966536723948799,-0.021587822664092843,-0.1879547547941025
0.5010925571429186,0.0757785366347947,-0.08141274821053622,-0.021985765608459898,0.11004760620051127
0.09635256061889577,-0.025421276468605356,0.7568149974367584,-0.0135022468520557,-0.09328834477958473
0.04689612611410034,0.9481047839427513,0.005646615685150771,-0.014980875573106584,-0.028603868554175266
0.02720059082288578,0.8291169884455933,0.01277905920803481,0.09145861946606486,0.11434016239545489
0.024131982937069966,0.9206474227114749,-0.00581683037943365,-0.06751892344570484,-0.03708610847122299
-0.023239125159628393,0.5199184460926596,0.0029651434551849452,-0.09247449309688618,0.04927586840979477
0.02767365011474929,0.8138356433078257,-0.027956716128599814,0.06387151433085579,0.1210124246321023
-0.08674218117884497,0.7543536008575471,0.3530683727499693,-0.002450295223995244,-0.03312173095799388
0.07465794326407713,0.3280811193877536,0.07637280391746101,-0.11657825180781849,0.1983309548229095
-0.15940038166302672,0.22893793825808725,0.554650721125898,0.02513017114614499,0.1608548540889779
0.0011881663006543322,0.4401317926031351,0.08358023236889697,-0.048472146962531146,0.18593212705113663
0.20290694726133318,0.10100289315490978,0.08222766072090985,-0.43071302311510595,-0.035999268370029425
-0.021225550069131995,-0.06439999505716262,0.493938232533342,-0.2360318734418455,-0.07166492117944062
0.15903627510416218,0.062154723106191814,0.025058056529004134,-0.7235529538896948,0.023480612863476108
0.15428681690309448,-0.0313219194211353,0.007326278427839866,-0.600856588496674,0.04913376129030621
0.04151810075873623,-0.054288954249393076,-0.005225583138347183,-0.8568972701144042,0.07685039571484693
-0.07007264566513563,0.05839382993939198,-0.04066178500225545,-0.8683695588366218,0.01788133641900408
-0.012441739022565998,-0.01664676144587335,-0.0011310479655042074,-0.9098596236820905,0.04005378508333657
0.22600274931446726,0.020002730041084427,0.4544856284042748,-0.13510044648580397,0.014115021510639869
0.10918130886056876,0.29283146549300165,0.4644256530241735,-0.1237554333338155,-0.02615100417082715
-0.01180966829848552,-0.0797192610480767,0.6045008690343826,0.0790857876929609,0.1923165510210658
0.04405492172997917,-0.0301707097468538,0.5686249880746423,-0.06620894125700348,0.18225829996568504
-0.003553487419484233,-0.05197779973521201,0.6300526673911423,-0.0551003019893343,-0.006361355421899098
-0.03458937903997684,0.14582479930777378,0.013901070022119842,-0.7111999412587809,-0.02162877740687827
0.0598372309873995,-0.15674934763002482,0.6476771767006178,0.04049031558941974,0.07588457179582977
