F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
0.4545939210227304,-0.01531547146089478,0.09350208328086088,-0.08402774064667824,-0.01126999068953138,0.3388559701566521,-0.04736111212506609,-0.1476418505802615,0.034568451347731906,0.02564492567979039
0.575480206157939,-0.01667472075585305,-0.022075048688731534,-0.013519081410145295,0.027373624623531354,0.5998911302579348,0.01793831611825317,0.011705177541257144,0.018243907846385618,-0.014784406293080643
0.5371646982894893,0.04306558874679561,0.050672070674152386,-0.1498382904727767,-0.052825443428545504,0.5682610346584412,-0.0673342476358376,0.002746614008990968,6.937891066134661e-4,-0.06934386341504571
0.5068060263122072,-0.04947900307029484,0.037261201469413335,0.028094129159586395,-0.021160056426997056,0.6264265437078107,0.016177019147324542,0.00404232239681615,0.034574773843693556,0.016816569227832506
0.5218436107365338,-0.041389836394319986,-0.14019971446365598,0.18326097965576327,0.04469635032039477,0.3905498655011203,0.10081220071369197,-0.04706599802976264,-0.06546145080700996,0.010258757233333887
0.42785764664205783,0.019987930907764996,0.8536427700341381,-0.005064296523251171,0.00762129232309277,0.0021810155375615193,-6.762097223533295e-4,0.012474131294187339,-0.018680745944572107,-0.014177065570061891
0.45173729933149,-0.02656764226869703,0.7530612788995488,0.024732912586651546,-0.011761799606600704,0.02672517149480574,-0.010566960788621519,-0.009173203625803827,0.0074239377132259,0.04557765934810936
0.5557080731495146,0.04462078507047436,0.005098328457802104,0.1783249311920932,0.01773672388580585,-0.07189258299919479,0.06915510593793911,0.007365560367905474,-0.3719050751622869,-0.04741820224611846
0.4424810614388175,0.006494969621249174,0.8736822948339871,-0.004591329994316168,-0.006696615468388215,-0.01926781236498682,0.0010815838856312655,-0.0015276995580764683,-0.011818440890748504,-0.015197661480999493
0.4393996384357947,-0.006593751148088839,0.784104546012608,-0.0106539307812969,-0.0166616326128103,0.01714940924054757,0.008347465221264339,0.016585479823771968,0.04450007326444215,-0.0030209349512741036
0.3914371412035158,0.0063605690190910264,0.040563930243124595,0.004766488425765998,-0.7892907723931881,0.020374927361310337,0.00812766450494116,0.005556156992173815,-0.01012636201833786,-0.015285060901925496
0.3140053014059246,0.0033937146366831085,0.012914274408352987,-0.009928700053565252,-0.8285041245571134,-0.006563111971469327,0.011024715600624594,0.008646980805374124,0.007149665590500803,-0.019430498716463563
0.5346345429759612,0.14980548017085374,-0.1636953113487678,0.07441017739122802,0.22527092195990672,-0.028575310563489296,0.04271574529751718,-0.03658438802090385,0.23964144898722958,-0.15452369379587677
0.43433953244729984,0.21362326364786172,-0.02525144302156643,0.11526354464505326,0.2770670693309993,-0.007150012819006367,0.11718139002710232,0.030467094863925744,0.26082657475640525,-0.08923133985628805
0.4764315648682286,0.6912785002371687,-0.041048406419352645,0.03269213072528113,-0.1325697697226898,-0.015244460345753979,-0.017451296269347907,-0.020387743790464118,0.11260896327641523,0.02132782193595255
