F1,F2,F3,F4,F5
-217312.138766028,0.267835346430962,217312.418843613,-0.235896971250003,0.316081183635007
317777.959855573,0.261552040256505,-317777.611192303,-0.113545927351822,0.575953167537435
-70565.1690782258,0.176259659835312,70565.5721468032,-0.232489811339112,0.511267521305515
60727.0920632529,0.190927499440315,-60726.7786554017,-0.175269800965091,0.625518276217338
-597162.560923858,0.18397288848658,597162.970119638,-0.150706651458685,0.199962676196509
529338.879107231,0.34309187180899,-529338.661511644,0.133891423641553,0.361584841742926
-3447285.88183718,0.145444709625257,3447286.25082271,-0.355857852430273,0.20344635377239
-3019621.89590306,0.141464398008199,3019622.29237459,-0.372183099222603,0.212171967053644
-492477.077000223,0.334614605249248,492477.404717998,0.254524363064217,-0.0792022989958193
-3544297.54532002,0.154483805464851,3544297.92511441,-0.376086341850614,0.193815620906796
-3159495.61241191,0.135623777050675,3159495.9982516,-0.370963019051693,0.219253465584255
-1177723.25071163,-0.118876764941627,1177723.73616779,-0.360097216240872,0.176755843048827
-1101869.34485288,-0.161776857860508,1101869.78227962,-0.372059960650428,0.156397478539793
638563.185968088,0.394960988749519,-638562.912035222,0.429263122632451,-0.0992976486165255
227293.403039748,0.384977766297281,-227293.228497668,0.40264926487379,-0.0671677311455803
-761611.754121845,-0.0328510339820272,761612.029584742,-0.201239000254767,0.230104128890796
-87202.845314971,0.2830359017105,87203.2160833836,0.277968015738984,-0.216988910249656
-61573.9738365883,-0.0646404289290602,61574.2672645608,-0.202315329424923,0.110343637733599
-58334.1982554916,0.358410047181796,58334.4249305222,0.380966844304207,-0.288724470877121
-1686615.30384403,0.0303853132176119,1686615.61195043,-0.281661380567681,0.207447087464053
-438694.396740597,0.475065837358912,438694.625386337,0.357467520024384,-0.215256124738054
67752.1949944843,-0.437436943339947,-67751.1887264955,0.0143063010651279,-0.00118368334583444
110065.385285935,-0.380617343947024,-110064.530704716,0.0823459452369705,0.118325267994544
165205.446944919,-0.422205493928479,-165204.452188752,-0.0177128794829148,-0.0134352282115058
289490.693152138,-0.204054728596264,-289490.086848571,-0.0370384865178069,0.0359421331555921
125885.993844611,-0.386640272570788,-125885.147604706,0.0395393466837245,0.13040729832162
459995.912014189,-0.154210644286157,-459995.059899265,0.251976212298545,-0.111191936939256
-26979.8930621647,-0.000911497289433268,26980.4232238617,-0.0829138900101569,0.148962053812748
634950.493930346,0.253224866196242,-634950.112031916,0.361028420203448,-0.0318558613612407
216448.865294244,-0.0899367612005497,-216448.294603323,0.00753009668616611,0.134509635540168
-1067121.55915722,0.164389955966562,1067122.11383588,-0.304651789189735,0.0368942197744439
-537708.987987886,0.141013112216266,537709.631790779,-0.15476385251582,0.0781509603565475
-445871.129449019,0.183533709670982,445871.61117212,-0.346159925007443,-0.0535196182110933
137921.68290043,0.401472311329753,-137921.473945854,0.104077865228005,-0.196277269991399
-111769.267676775,0.256817301984753,111769.866516521,-0.558099371407355,-0.00635375816911038
-184195.04381159,0.252979399975064,184195.465702121,-0.479478060105512,0.034533310153624
353238.31818279,0.322945963210136,-353237.803818802,-0.616202119103545,0.0159436671325158
774963.575295191,0.223945511226638,-774963.008253518,-0.593105829079685,-0.0548751840494228
561276.563593021,0.303390985491507,-561276.01034053,-0.617947681354934,-0.0229625712139658
-748984.025826766,0.378850426876321,748984.381027433,0.0392919064392219,-0.0714070146656135
-289133.449085171,0.2183266009679,289134.022246968,0.119760219410677,-0.118104621079449
1482.13832410243,0.438827492286643,-1482.02739284845,0.347197195861869,0.0147115704716657
-100136.880325511,0.4509275510245,100137.143412009,0.207923478594767,0.0164949911582987
-16290.3325601671,0.437459952278129,16290.5084950287,0.290319185672983,-0.144585973394763
28772.1117989171,0.198646490667684,-28771.5750991749,-0.105908328281494,0.0378986313707088
-768189.191339969,0.297153639881886,768189.683605637,-0.24348433616139,0.0444919186987562
572057.771019549,0.166898115213294,-572057.188247432,-0.468052620129243,-0.0832886180173508
-310973.672590333,0.495428698198899,310973.735834928,0.323271756066068,-0.0789622404066553
-510956.977612403,0.10361641144203,510957.342642365,-0.133193328516526,0.223768454339334
