F1,F2,F3,F4,F5,F6,F7,F8
0.1053330447395016,0.139657848253772,0.31773679640459324,0.34928792494463284,-0.037343287319622595,0.36750833541479266,0.014205717222058965,-0.07451686120235315
0.23185838086960156,0.21249824091903494,0.27586656386272984,0.32555633123071054,-0.015453674594781686,0.6390203061843813,0.026390264680537786,0.01744354829747352
0.25787303144165513,0.07033884641661114,0.36380101760679184,0.3599445052964201,-0.07317653807980347,0.5937605347354873,-0.04056752814564661,-0.02011800997396801
0.21135336581266267,0.11281893433272569,0.3373915149620052,0.3007303831918786,-0.04122991185221225,0.645749366399541,0.07122354032111565,0.013035296078630715
0.12994022424142307,0.44842742497881805,0.0777744075949246,0.16695255321954072,-0.03458896842644303,0.43342898349061326,0.04281834841701465,0.030680669420217604
0.14423022207948966,0.001892617984353534,0.918824708557855,0.17273482626354766,-0.021554681344133512,0.04241956948885935,-0.015741709619310713,0.009386055178005377
0.1689567772971966,0.014247130762294887,0.8497754980734119,0.22124438468229382,-0.03183569911454933,0.07099952001183273,0.0325773583643759,-0.005657398054799149
0.18692993527856247,0.5933841485686525,0.11949820852306209,0.057328056347148736,-0.13479251808702702,-0.014910961826764383,-0.09034201474227417,0.055674058977524955
0.14227084461304948,0.00840548028191929,0.9456871321438667,0.18472979287775657,-0.03216236751123008,0.026695388744976217,-0.004327726484820544,0.003425703864765553
0.16318214008475385,-0.00268834311892646,0.8739701704003568,0.20395797435539803,-0.023943807984612323,0.07123974714570613,0.01001918058012542,0.0071037361563192425
0.31853770915429874,-0.119005093371554,0.47061864757852695,0.24880682101316093,-0.6305351120981963,0.08745352206874314,-0.009754421394827212,-0.0028454915099003636
0.2925113261277912,-0.1805618465575421,0.4342380682244643,0.22346194487888454,-0.6463898103087522,0.058275464710496494,-0.011154686102814764,-0.001647349091923253
0.16875519687011015,0.6542736916667478,-0.1395456383763973,0.058018596130666164,0.17551648173730008,0.09609232984062811,-0.19266568720077168,-0.025037611327889155
0.10371321822806799,0.572146194866959,-0.07596812759558233,0.0012650094792776305,0.23649033451369816,0.09087789427192748,-0.22106977214723272,0.034273551276971494
0.20967940018287617,0.4246953250036422,0.0029655937349185872,0.08153262914612612,-0.07812495240715475,0.0028222244463971466,-0.642309846931939,-0.027144748638389435
0.09548397102981751,0.47244127280397763,-0.0796262679804682,-5.894199446595128e-5,0.032996558866770366,-0.04152367393364065,-0.7850050442837465,3.4937302459493724e-4
0.17102253438817563,0.01090993777449951,0.5369639211961901,0.16444374733084308,-0.11431479798640885,0.07230936012917455,0.18997650286537823,-0.020610953993006813
0.07642607660719879,0.6292822625496863,0.03391362058277453,0.030250170785236036,-0.006645376573198983,-0.03188449231877999,-0.45283153403657855,0.0634261100653212
0.8918221271992322,0.058292897217907716,0.19519679252574523,0.20283315214971068,-0.03622587571116365,0.022174122672712668,-0.03444808454482992,-0.28822345715311115
0.9008058265691085,0.0526578287003843,0.1566627360920871,0.10723631574104431,0.009374874842295482,0.07254385593934302,-0.03401745436775003,0.2981677866364167
0.8620956538258303,0.045982715154389765,0.1831105665000499,0.24054336614325833,-0.030711424021610742,0.02179164624643258,-0.043816443717338324,-0.2642981909702999
0.5438471960345361,0.07814415533851339,0.09797066964686411,0.19275415199799822,-0.11348842235313716,0.02028998980600707,0.04103435176504237,0.05611030097939073
0.8854384882114399,0.021126222273361788,0.16562358080755785,0.13166532583170437,-0.014456584948132518,0.07416623606129437,-0.013133635949533332,0.2984150431028616
0.7266887158466129,0.3955441905315014,0.015996481032599014,0.14096038411823458,-0.056656536583594055,-0.016447149094922488,-0.07284937080406023,-0.16544279484216226
0.40861502290839424,0.18726796103150337,0.21342374755175364,0.25530244936626945,-0.11573985045415133,0.12594259029147042,0.05745475797611124,0.020255115699382577
0.2883513757066962,0.636632195774151,-0.09500797190213865,0.06911149970900697,-0.04056510822076209,0.07096292631275157,-0.00200736419672729,0.008362464695890873
0.5080012262469201,0.17566823654531524,0.13242863548483272,0.1918796490750012,-0.13417844467178458,0.11167846672673211,0.024892846513521697,0.12393004813684662
0.2265410722250807,0.19211527737486184,0.320987144616141,0.44457918092330967,-0.1942785819969268,-0.04925554451704135,0.11804163817830235,-0.07153493887100543
0.031602939221906885,0.49727377626464864,-0.007605028903758716,0.1897471848274904,-0.17028177317904533,-0.0639622893974676,-0.15391590331885338,0.013320505112154313
0.2756174923249804,0.1057641879048587,0.38411867649853904,0.7158689488280094,-0.05341067961848017,0.05936708942712283,0.009496398335415119,-0.030524099651797646
0.15752300425994065,0.04180472865972929,0.33339574923876514,0.5771010758717446,-0.11011576758211744,0.11543977489269183,-0.079059097269238085,-0.01408326322814178
0.19708804343468087,0.06293325189394189,0.30802567863503383,0.7942507522174781,-0.06555156407958102,0.13344664315945162,-0.03627904692462221,0.021250813317559125
0.2782164982760664,0.05329879616487902,0.20579140738999963,0.8087831824180197,0.01688528482878801,0.03151446678815492,0.043473326782970875,0.040658798933139284
0.2279765228946174,0.05796284222318947,0.26782332762232874,0.8346793097331916,-0.02253543612308898,0.10793925117312868,-0.05268262368443104,0.0028944316524551136
0.1478283511865334,0.4937533269624475,0.24934262408051805,0.20334550307494806,-0.03471845111403142,-0.008825321194560474,0.0014715298853040949,-0.01967727031998649
0.35543710369740217,0.4913701233453357,0.16512285423937811,0.2092299746384355,-0.07651652297611938,-0.007116276666274665,-0.0795574086960003,-0.1380626529671549
0.023711163243835903,0.6623442819135331,-0.004976639196970434,0.0025423679355127014,0.06820039859075692,0.10455306029268535,0.02866599299112625,0.009634887557903038
0.10475444707337606,0.6327235606094027,0.09447017956016499,0.15210659783454572,-0.008144852529388135,0.1148418081784355,0.006021137963269835,0.0066375086137863484
0.03280946023812035,0.6253791834533454,-0.0170502827557504,0.06976496044612328,0.019957833675739438,-0.02123196284328578,-0.09605595846645555,-0.03800046954093443
0.31312851861657715,0.09170997307653085,0.19361124470559513,0.6789093216294733,-0.00882012423238237,-0.0027396753059399075,0.007312518845130409,-0.029878326576704403
-0.04673794789217796,0.6487289320487993,0.030545049807773818,0.010125653706441392,0.19826394514794368,0.03294828084601149,-0.0472728241830971,-0.0025673643416996433
