F1,F2,F3,F4
-300755.641989287,0.83050224097916,300755.685609509,0.276917213201048
-174736.43208567,0.583751811086295,174736.700369971,0.102128463863902
-347371.267345167,0.813798502366886,347371.443785354,0.372644525023218
-356020.972702732,0.857342059947227,356021.063671769,0.408563061998311
-467744.183668789,1.08656856431621,467744.174281883,0.743230818451076
66735.0516506035,0.253626748228937,-66734.7778234504,-0.141602495565277
-2209697.06220753,4.44867058828343,2209695.38162965,4.00992363764617
-1952703.63191784,3.93383430711276,1952702.22996224,3.48660650036798
-289288.236080801,0.9857513374442,289288.1696476,0.780108180031048
-2254337.36402713,4.54222018348657,2254335.65112377,4.08008968856798
-2043916.14092259,4.10768057194358,2043914.64329551,3.66728016588389
-765732.303906258,1.30349144385797,765732.168152196,1.21796491970707
-702829.589463701,1.12969965269463,702829.471705854,1.09155169866955
395136.859544241,-0.262404931713298,-395136.3659971,-0.426074581183958
116771.966984682,0.272003807940465,-116771.827143902,0.0860764419768572
-580898.552865034,1.06524472788864,580898.355203009,0.949299879171316
55928.8876689051,0.246528080464841,-55928.6016934357,0.161361372403544
-60824.289780368,0.00806608071354598,60824.5898167486,-0.0501799783211209
97018.4332387265,0.268162463562644,-97018.2956759677,0.159228671247393
-1132320.26026587,2.21104838675785,1132319.56245175,1.96129968255808
-187231.328653293,0.954133467890939,187231.19250255,0.658649871788576
86862.546157646,-0.660542798516104,-86861.3779767281,0.0442903377471995
17070.6473000669,-0.44044004113914,-17069.6975919516,0.188573760440251
160392.739492032,-0.795059183689159,-160391.513188505,-0.133911659093668
193792.871267523,-0.618385028325409,-193792.029706502,-0.321465747970376
25728.0234947444,-0.471965101731182,-25727.063896613,0.129111334843535
354538.545492352,-0.826264655328119,-354537.386776669,-0.324455534770021
-77574.6794186071,0.129280994897469,77575.1778983646,0.0953977031312829
369103.351750385,-0.381540927014373,-369102.724557928,-0.41119565381849
70771.3430495514,-0.242509639696061,-70770.6629653865,-0.0868928376861844
-619563.386064259,1.33973238525743,619563.369365123,0.950627520879709
-340184.992095291,0.79055047952561,340185.322286763,0.542986123135182
-159051.876518245,0.443672442864708,159052.213066382,0.00379501314679254
206874.141566044,0.048170505723999,-206873.864091492,-0.348747698172736
53099.929997628,0.0584991452499679,-53099.2457077177,-0.627551912687411
-36323.1448808516,0.246598046375335,36323.5646949641,-0.403704748805463
336731.986954453,-0.440395014686453,-336731.113995583,-1.27455800348135
639550.969017405,-1.14198211330523,-639549.753728026,-1.80806960014752
490743.764950438,-0.766829551561559,-490742.709890941,-1.5631034770488
-420188.859187892,1.25139734899801,420188.720358515,0.83046952022727
-104982.383248845,0.466414102459956,104982.772463293,0.350263017189112
-72006.8786119019,0.693020145784202,72006.7896784906,0.37248272847202
-107398.178803071,0.746270423356879,107398.227038987,0.323931607817254
35282.9339978623,0.467158284048203,-35282.8786856679,0.145542126513819
31059.3588141069,0.127801722319969,-31058.8056749235,-0.163468132397169
-450341.621093949,1.16383724994371,450341.671827364,0.632348880872067
513436.731309271,-0.930677555202858,-513435.634734586,-1.42084853270279
-206329.575311071,1.01777756126873,206329.283426165,0.619209061091426
-434337.836864067,0.939214035841197,434337.831716629,0.701755372527076
