F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
91274.4613906048,-91273.5210097078,0.0453100138975819,-0.256870959232162,-0.251875851627505,-0.398765535287071,-0.246193361899711,-0.211060885688832,-0.359150316967576,-0.0430683400683555
-79035.7387550584,79035.6061760573,0.357260132812855,0.0570918222356528,0.604809127039186,-0.102003566603592,0.638017119845156,0.00359214531934521,0.465938291552404,0.184196144377134
95597.2431443368,-95596.2525872546,0.035121202533854,-0.243826073710976,-0.318333356764614,-0.508661540661593,-0.10106858653796,-0.303519104766351,-0.202699611645402,-0.0530114384066322
-29470.4732178035,29470.5362099189,0.322641292058162,0.00521664201978582,0.395185246550958,-0.244043385392044,0.449471871864769,-0.0127110867370294,0.279073078673485,0.156878705492934
223163.962862805,-223162.007111857,-0.32233768628511,-0.394597458333438,-1.102757398998,-0.696957509522874,-0.883749067217266,-0.486109773050373,-0.795775477077322,-0.165386647881293
-167511.554708524,167510.869975151,0.326182450797699,0.256970518413739,1.03266953271301,0.216846557317451,0.893368625998615,0.32952406731836,0.664698676792239,0.264963592220588
78233.1080513876,-78232.3654274361,0.652593702156677,0.241294291203891,-0.43035809262047,-0.250477373839009,-0.41506160420547,-0.0299428234531051,-0.266316528383532,-0.0824747245019729
31094.8092763001,-31094.3825859015,0.712618675862559,0.253181765195662,-0.148673582877042,-0.0566791266825945,-0.168446164620591,-0.0428814636956327,-0.0939199215113987,0.0250803032719284
-142739.389174194,142739.029609456,0.237796440806021,0.363086718312574,0.606501112131346,0.433935621974324,0.605638357016712,0.447944499739977,0.479674513461614,0.12333803722409
75605.711651097,-75604.9831332246,0.686114916029324,0.25298513748975,-0.412093998800368,-0.220041822798462,-0.404574786553284,-0.0320815485236169,-0.272939205910185,-0.0856767941784695
23341.3000247464,-23340.9242073303,0.751532437744842,0.292886344702172,-0.142410771404423,-0.0639478661874521,-0.135306515618261,-0.0489684300217235,-0.0499498768635845,-0.0100747170081626
-17386.5497492462,17386.5206358684,0.419254113349141,0.115676132011531,-0.199676823333867,0.193926708171409,0.738594930918846,0.135152975978098,0.00934888317925346,0.00384542280616749
-53063.2726340514,53062.9460847762,0.496520210736165,0.173685057293524,-0.0542621587122521,0.308432567739088,0.893899647037947,0.138673213086736,0.137874346422738,0.0391878672939649
148847.895906954,-148846.200824103,-0.755747173460134,-0.296782659768464,-0.612162982751707,-0.394025965192455,-0.89175855182815,-0.30097389944815,-0.518852435889608,-0.245071531247571
-48424.0952551525,48424.4332332404,-0.172570137617215,0.130069140912023,0.236776223252866,0.0201071686059098,-0.066035490068242,-0.0258538571917909,0.233990507418574,0.0155467972666352
-111568.715063246,111568.072725517,0.556599779862665,0.271917048191254,0.384795579364621,0.236779227019555,0.796990140829929,0.191901030395606,0.496442363141981,0.165941227544799
