F1,F2,F3,F4,F5
0.299022824385591,0.101100124162787,0.101008111156803,-0.342785685208806,0.389653033491506
0.25035814136219,0.202682066699455,0.152583291103356,-0.306448719157249,0.676627251763999
0.34316033711047,0.239751627513812,0.0452854498879821,-0.353447121963231,0.580747142844384
0.31117380253778,0.187467585052124,0.034025279490042,-0.279472417975625,0.693331887396658
0.0595014490325332,0.1113063110446,0.364344150702589,-0.146759802552412,0.525580993398251
0.915191672606156,0.130070375968806,0.00565392865568965,-0.185930387794433,0.0822371088301182
0.84407496825315,0.157926347440726,-0.00765116532328526,-0.229898605206104,0.125524517044668
0.124588662910379,0.17606921981757,0.567178843476771,-0.0686320406325827,0.0812817777650511
0.94259646147522,0.129698873882824,0.00637210968883012,-0.198934052034424,0.0728679143537845
0.868784715629407,0.149569011886732,-0.0126024522837162,-0.214522325965702,0.11648244510221
0.4842845286526,0.334614365081654,-0.157632990406417,-0.288835399093766,0.113621694281816
0.450366857419918,0.30973906175401,-0.214279953897502,-0.265068386501265,0.0784901350828925
-0.148928465097594,0.161556896137349,0.702851344030926,-0.0445942209866068,0.131691439235106
-0.085073789885306,0.0800516233235142,0.641584395068518,0.0123224578128928,0.111063547870343
0.0114395930578326,0.22510434404559,0.595680642466619,-0.0989951993355535,-0.0589853610777602
-0.0723005420486259,0.106214711498236,0.675211026246051,-0.0149254942594502,-0.115559234409823
0.532297657395295,0.162385984802716,-0.0724209178476735,-0.17412340649178,0.147940249632341
0.0394094171959338,0.0646629159871773,0.736302681348486,-0.0442170657887935,-0.0234109125856599
0.196038771542141,0.915883449716707,0.064007309225413,-0.21411016833111,0.0480150756181234
0.166977031460262,0.799188738258991,0.0704078497503971,-0.127786633143218,0.153315466845453
0.182587016370872,0.896089564022329,0.0543677526079514,-0.248481012808208,0.0419947214825174
0.102257793779507,0.527015322740688,0.0487463768705145,-0.201985370464054,0.0902656886934609
0.175991874823584,0.787745404420736,0.0318578373669682,-0.149629937480491,0.158869147025187
0.0191488892906729,0.746770933300143,0.396193868579006,-0.150342875956732,0.0398135254220033
0.210140117079774,0.398366162972556,0.124004280228781,-0.251814301667185,0.227334994392962
-0.0976981738709071,0.283132341863903,0.580685518190447,-0.0648713980616315,0.179987174887799
0.135149552811263,0.477079712359774,0.133463115958409,-0.19323576085677,0.209445700754975
0.319501284945453,0.23481105525736,0.112142309085463,-0.455791550285762,0.0520936444670483
-0.00171084230631768,0.0371699163441641,0.494808419849837,-0.205498929763826,-0.00838471821171508
0.372041444672631,0.266129199801966,0.0816759348964483,-0.720011917888243,0.130487414502312
0.325367304857407,0.148415049373407,0.051732631199057,-0.593154283694524,0.130210771332359
0.29372199892466,0.175365034695815,0.0617758404902204,-0.80511816445736,0.173355341309511
0.193343822370877,0.255127868453701,0.0310053115395247,-0.795732525088255,0.11706041100228
0.252744697344025,0.21029115338063,0.069469344342045,-0.839404406714661,0.144760303767393
0.245788164770696,0.140920072252082,0.457738832046244,-0.207561312608235,0.0825206490725206
0.163702737245287,0.376636010280186,0.482467439583527,-0.217215386996096,0.0541091904639724
-0.0149155888038817,0.00712053142216222,0.606443140892327,0.0044436360113656,0.196917531955864
0.0861611230304516,0.092282832014779,0.582828084039204,-0.146800724735416,0.211964109226157
-0.0204808069923671,0.0351998586705121,0.623087336373761,-0.0719274227279213,0.0397639164083235
0.184529017788833,0.305403267117637,0.0742590639735548,-0.669655210557967,0.0756306906619489
0.018349114417732,-0.0624867510872512,0.633820196982073,-0.000605657260873927,0.101477916307279
