F1,F2,F3,F4,F5
0.461290149427607,0.0343808811884699,-0.100349188261363,-0.153516286683204,0.32302863669542
0.561181314307296,0.0284293402715119,0.00422288543568329,-0.0215908720677779,0.60709204016354
0.60615330182591,-0.0678653404072404,-0.0789709804219324,-0.0417386489284728,0.489702592800562
0.538720335698981,-0.0817777638944452,-0.0567613600482177,-0.000571089398358232,0.617395219428811
0.516860427435674,0.10285338054265,-0.16306526630105,-0.0440528373667165,0.176564538171448
0.34235132138992,0.275662458390868,0.0801586160129775,0.00821899159715364,0.464926817949346
0.518892341456167,0.0133632290086866,-0.795515499433045,0.0170506146166846,-0.000980733587299915
0.550339244681899,-0.00809215374536789,-0.704070693081111,-0.012612884862474,0.0264583519254908
0.307289119704911,0.538670954563565,-0.0972009013539236,0.0498692467013158,-0.000505308937830032
0.533593494791958,0.0159294651742104,-0.817610966919167,0.00400980916515752,-0.0154098615062335
0.540345253563615,-0.0126617154128412,-0.73473432612922,0.000601841867229735,0.0247388518117832
0.566047038544014,-0.219914571351556,-0.287275070872076,0.0154566791212791,0.0235968099290263
0.508432523528158,-0.268285047629351,-0.268188705855969,0.0125702995497934,-0.00230154812472369
0.223184278989117,0.656398539726062,0.159307837909882,0.0490127942583073,0.0752820505262328
0.140299862078114,0.608883044684045,0.0654665228820921,0.0578617293246703,0.0816708679458625
0.360431696983926,-0.133775208827039,-0.195148397119725,0.0349866661831148,0.140665493144311
0.297166956465556,0.555728117865245,0.00624327338552236,0.0338945293874327,-0.121622273755157
0.341075424499451,-0.137278346721757,-0.0318445086681224,-0.0246427246594892,0.0554686063429759
0.134138920106536,0.664464315576589,0.0211848915511726,0.0210303658762312,-0.15423581307542
0.418897813294597,-0.0946305405076579,-0.402819413869287,0.0062306017503112,0.0767205431110007
0.185717562151725,0.727812488772523,-0.0745370889937477,-0.00992452371314435,-0.0778215482345011
0.859930153372036,-0.0781967845644956,0.0413919486864522,0.371318742811618,-0.136130899859202
0.74137764799927,-0.0673875893983745,0.0422962771217427,0.396304467833659,0.00541200015990702
0.856856941508932,-0.0886319646376504,0.060555643877477,0.331080190979042,-0.141736293698833
0.551298544479662,-0.0487512975747052,0.0700560966738284,0.157175524562107,-0.0238129381558158
0.745203460559695,-0.105417337031353,0.0420301114571778,0.372348425004275,0.0120142724249424
0.692159335395765,0.274647207588429,0.137889059688733,0.304673009432038,-0.11925886858766
0.562647619825467,0.0333731072808857,-0.0209822461514732,0.0627621689370714,0.115295166252784
0.327692800428501,0.510302978788605,0.155581613199276,0.11133600725797,0.0931480738437051
0.556623452348642,0.0298964968609759,0.0437912912485914,0.154690384554999,0.100254264634784
0.647175185535844,0.0903557527340884,-0.261193077831614,-0.130827726745202,-0.0283438989569718
0.701977755916907,0.16170594047799,-0.137464136075492,-0.029520525267204,0.0458742604150988
0.569172688305956,0.0708958294374322,-0.123036398917839,-0.242993772622331,-0.0785291367476934
0.215271370807928,0.483433733884837,0.0350284968226269,-0.173310398628422,-0.0734316829288464
0.759157258083632,-0.00207492955041673,-0.0718451129687902,-0.4126726804974,-0.0230842838954615
0.580932111990655,-0.00984978803445929,-0.0860823616331026,-0.367426467482074,0.0243492530236674
0.712536953108863,-0.0292634837502814,0.0198605678255467,-0.520392803953896,0.035863636716166
0.717817854114699,-0.0676905913900606,0.123764039639455,-0.493119718953379,-0.033075268203882
0.736084106021304,-0.0295975462760985,0.0691997083677816,-0.530074815998156,0.003705758666842
0.39614371243091,0.447998615645747,-0.170516435562486,-0.0928384715218723,-0.018709020381099
0.538011211983481,0.431237037699256,-0.052559839546413,0.0314698309271791,-0.0771975439392413
0.1249776102086,0.580367093599298,0.00308972298046191,0.0216792443795868,0.157107819763224
0.306296762138617,0.541622934959691,-0.0286646427172606,-0.0483982583771251,0.13747715813678
0.160549809138215,0.609297318946032,0.00845040160409889,-0.0493415831472817,-0.00320286337388674
0.591031659996321,0.206624850900715,-0.0109417618481924,-0.0892349145921163,0.0604621072285096
0.604546482413012,0.204757050063729,-0.199150005736831,-0.184719728807969,0.0363155016727262
0.683504386234615,-0.0137809845537251,0.0934166569340151,-0.373835926180163,-0.0726559676065198
0.074329015708949,0.634756240877985,-0.061873122523739,-0.0362580121182336,0.0648204637204136
0.458635069036066,0.0313621546861778,-0.141437129014273,0.00408272764951197,0.186648587329254
