F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
0.0713088164314915,0.00066550879813573,0.102310900437721,-0.142556430792856,0.456826617664141,0.0751898546651794,0.0316027703150856,0.0109646818919083,-0.143148383960158,0.0237448499676726
-0.0123260855455386,-0.000254689053405213,-0.0177851177024406,-0.0453203498063734,0.778154614582739,0.0532371592576397,-0.0022952857595472,0.0154425870965883,0.0528629244581492,-0.000288509075783636
0.0686303887253777,0.0397143846778272,0.0624260245577147,-0.144550966551423,0.677809487424545,0.00128070233310169,0.0721636283257769,-0.0900841627765802,0.00626529946608149,-0.0793487479681812
0.00446117452289821,-0.0601528848956734,0.069113418991357,-0.00834676351823538,0.780993333131085,-0.0217932224623927,0.0288577738085263,-0.0154942909624615,0.0224324206897652,0.029417176206831
0.130645725496931,0.231439327572844,0.185079188834488,-0.113289704363762,0.339208722343761,0.0259869743750971,0.0334173258584723,-0.0996719048973451,-0.0465388901406177,-0.0166047848418684
-0.0417895867031469,0.0163569620741905,-0.085148332277494,0.0861456013230296,0.55429631513974,0.0395470333406868,0.00759819850175819,0.306428029290372,0.00942367661920386,0.117564971682712
0.0198069242876428,0.0139056014339539,0.956909532534799,-0.0151309550050354,-0.000997338601593307,-0.0611142820334568,0.0151097889041483,0.0277387224536318,0.00573516536921827,0.00255134315650017
0.0128775649591588,-0.0225267333577364,0.800383549435785,0.0107174824025697,0.0502425210381763,0.116966241904428,0.0137186585894939,-0.0284170661587727,0.0144429265784155,0.0360882989914358
-0.0160243663127638,0.169036977850572,0.11122298346481,0.0643893686343121,-0.0288252091777936,0.0183132043451797,0.124120541265478,0.537571123387391,0.0846646555905983,0.129973589918054
0.0210027721292424,0.0035539616225905,0.973331033880088,-0.0185442931937113,-0.021055560201117,-0.0277047297916696,0.0256597705393307,0.0331626521798754,-0.00551786233748536,-0.000415939296574481
0.000983432139405948,-0.00571358301314268,0.83409598059306,-0.0140221316254794,0.0400097243611238,0.0855016930181412,0.0117810284613502,-0.0377761319057893,0.0310081280064229,-0.0212716282645313
0.0465655653061832,0.0222036393139233,0.102154449114863,-0.0576779733735095,0.0677418479705376,0.00110504150990224,0.772069441881902,0.0149518635154618,0.0332945548319404,-0.00174791358807134
0.0237546999213861,0.0193682389945992,0.060580058980286,-0.0535098804681716,0.027131394021768,0.0494511676028554,0.769206586411177,-0.0544782601601143,0.0443781250497927,-0.0252671467923912
0.117759469176371,0.26121508882207,-0.129651202783764,-0.0497980219759859,0.132444114791812,0.102850402135685,-0.246317925438112,0.384937857752457,0.0361239137345839,-0.0678003931225116
-0.00750975058082463,0.307232371437621,-0.0153347669096427,0.0181706344832976,0.135904499196421,0.0906537432812197,-0.298303520484339,0.267370908088028,0.0998624292846503,-0.0413172460674129
-0.0440123264758231,0.0340018505568712,0.155571989488668,-0.00945262245970767,0.186881811117157,-0.0375331097593149,0.274934765996866,-0.0614177801457856,0.116074541620319,0.0145757647147787
0.0752361874577294,0.780447236288189,-0.0453381621177534,-0.00456137733057005,0.0294192454080104,0.0425425447696618,0.107622866053726,-0.021058785175192,0.00935897891948215,0.00121126956685616
0.0683296910959761,-0.178804769615594,-0.0967003846084571,-0.0749344019850225,0.0557064560756349,0.197372160065568,0.292913912880878,0.0567226878649476,0.0381522327907391,-0.0354140834376936
-0.00300622849366319,0.959724915874255,-0.00378516930875051,0.00574263523208603,-0.0209998771841125,-0.0186458422558173,-0.0349059004799504,-0.0593238346893516,0.00680610541349837,-0.00667042911325366
0.0135788700474306,-0.211118340925503,0.349430000288787,0.0176572539105778,0.0584057818594187,0.273762945935961,0.135812500338072,0.0427059230968454,0.0446746196846762,-0.0643507689806288
-0.0865674777400112,0.588391323511704,0.103553544778515,0.00151110828800989,-0.0355593819345647,0.00155375297882758,-0.0184499543915953,0.317728922213239,0.0491672791744687,0.0455546038376487
0.921271997511159,-0.00795712488903009,0.062107377233851,0.027738911946758,0.0225454396045665,0.00553705220158161,0.0143913102252795,-0.0462532977642223,0.0424226736984286,0.0335165661918361
0.0737187338837348,0.0205302207202546,0.0269460387289158,-0.00318028328547551,0.00046672312921323,-0.0152220636026499,-0.0124693217974874,-0.00102032042482947,0.899982905136335,-0.00546006205862027
0.882625582819009,-0.00242886220654415,0.0422788928149487,-0.042280974422698,0.0143084861954102,-0.00186513621228159,0.00836573158516329,-0.0574886912804408,0.0520429805379854,0.0107920550423214
0.198244160459495,-0.076359592607346,-0.0768808976870756,-0.152983903466545,-0.0380579530695133,0.0356096521290574,0.129007621185897,0.114130385830348,0.355614770564275,-0.0670842499465119
-0.00628528358779912,4.24992494558103e-05,-0.00277717943057454,-0.0190066690206522,-0.00388723048825797,0.0399151816341525,0.0118060915819533,-0.0361514338053667,0.967222956673659,-0.0129430202125666
0.651113863507962,0.0717186148106049,-0.0997330586850389,-0.0348059568233023,-0.0396823576176258,0.0447723614086477,0.0288881021567224,0.286161951405314,0.120878986387446,-0.0468114154439707
0.146933778287538,-0.0201852705278885,0.10069315074924,0.0785785824245702,0.189667089748032,-0.0219392535405864,0.117139711622695,0.148957613364768,0.145303248279384,0.349109062593797
0.15816248760484,0.0512557863106171,-0.118678631619247,0.013228039115616,0.088343733991521,-0.0370280995766867,0.00716332046006277,0.596288091336645,0.0856060048708114,0.0848187194546481
0.0843887263029695,-0.000774523514981473,0.0349858388868839,0.0530336127070171,0.138115246916533,-0.120938787354355,0.146196758639567,0.188773384049057,0.352595322720462,0.282998496314687
0.0522053267671421,0.00355620437495333,0.128884668384978,-0.0785297076579745,0.0427478704198599,0.708165620276586,0.0187701249499421,-0.134036784950509,0.0740319424467674,-0.0205789347919339
0.142870356938661,0.015994349669078,0.0278811375662318,0.013749517700468,0.156864005866433,0.576741604412762,0.0550279740009191,-0.00420745937284703,0.103190514971159,0.0720665307517174
