F1,F2,F3,F4,F5,F6,F7,F8
0.479884725660589,-0.0448671446495368,0.0723012463967928,-0.113016553801755,0.321778853027445,-0.0408019530515822,0.009906508444119,-0.149078465484458
0.592853705941091,-0.062831144168698,-0.0341169787496299,-0.0180521116018814,0.569726138378971,0.0301147127604575,-0.0202144831212675,0.0177959034514961
0.562716060396787,0.0133228852020139,0.066814801366774,-0.0923134396484504,0.524123143563841,-0.0540828350232218,0.0745263609554477,-0.0117680844568619
0.528623634032566,-0.10375767956834,0.0333750484881252,-0.005607248259677,0.590225829060014,0.0109466414281983,0.0194814328478579,0.0106480716067029
0.5059646701681,0.182751559249073,0.172531772178335,-0.104338516139004,0.246855141261403,-0.109613177762887,0.0374945048085157,-0.0561453779825206
0.509569653334109,-0.0491337939891574,-0.175084620946206,0.119646602234063,0.363886791652959,0.109616103688802,-0.0614683121046704,-0.0169933718207892
0.495103196374136,0.0474058983569884,0.818159500423477,0.00530400393599761,0.0166580387393972,-0.00192483432043614,0.00568040698721022,0.0102291914647937
0.531134340874395,-0.0728329861686419,0.700597977408541,-0.00610163508311099,-0.000714285028020141,-0.00193209218540162,7.38479573602741e-05,-0.00458752151543643
0.534032866480746,0.170808539870861,-0.0445141190566167,0.15918536478678,-0.0837039772090653,0.128243552892717,0.0188190961276524,0.0412579331319687
0.514242526411545,0.0248087746752852,0.829886993856205,0.00476980894131104,-0.009009724254732,0.00113460296801723,0.0136991895485521,-0.00355607952360488
0.515398479813709,-0.0363509608100943,0.741192468544708,-0.00263331440597919,0.0118889840252608,0.00371889880268529,0.00303663229728276,0.0116396968582985
0.451099267708353,0.0362112670019452,0.0263687861982073,0.0195783374733039,0.0328308326763006,-0.00296340633261612,0.775605280565062,0.00717809056974258
0.378137302447502,0.0023242751201609,0.00717005329915696,0.0160340265327038,-0.00488650406424383,0.00364880892783483,0.790771608189615,0.0126983466370992
0.467081699633113,0.231668217933455,-0.160087273991164,0.0881994589777841,0.0588256658012442,-0.0287461586960723,-0.332809475363319,-0.0302442333830799
0.377271915824901,0.26197307481573,-0.0328913844883429,0.0916125012888274,0.066320258980602,0.0489536327454852,-0.360578833866096,0.0408543719762592
0.289555672654618,0.0331513861230536,0.11676313186065,-0.00538376283200081,0.146574408338768,0.0387137469462677,0.292353128634724,0.0959927163851632
0.456166916777852,0.634678740258388,-0.048980048956113,-0.00123497108891834,-0.0353204596021756,-0.0545250260906174,0.0944016962305666,-0.0256129746006604
0.287844720847471,-0.218456470040447,-0.103755315552837,-0.00082596483021926,-0.0104523028945765,-0.0251483716003252,0.272732773492953,-0.0129921728711649
0.346837022812066,0.74319572781443,-0.00791615658425719,-0.00433906425978631,-0.062052893742537,-0.00422253075160738,-0.0473721522870757,-0.0162874388775865
0.406274336317798,-0.290867753085959,0.310293834418874,0.0716473402609743,-0.0263086351665793,0.0137565642167481,0.104948039598324,-0.0124144597057086
0.467757801945534,0.527721225428226,0.0186304404882509,0.067720551934003,-0.079903649843482,0.141809457385318,-0.084869200654669,0.0168651861199764
0.622162018661565,-0.0153479737631126,0.0214327882790654,0.0221379573691335,0.00386943492804864,-0.73621476792196,0.0063134671681642,0.026465830441574
