F1,F2,F3,F4,F5,F6,F7
0.10610186500044,0.0403832445400812,-0.0678518434562606,-0.188445119319915,-0.437081137203218,0.0193704362481905,-0.135500248597825
-0.0129652939493897,0.0627370459562509,0.00476322630818665,-0.0679983045378662,-0.760881396234549,-0.000257153907390057,0.0480446884767268
0.0647735320917887,-0.0189442049569293,-0.0501715677086468,-0.109046447277799,-0.644585622083946,0.0853462807009864,0.0202917740531235
0.0469596674590687,-0.0509957148880706,0.00107048988032338,-0.0249577970389033,-0.78438719185664,0.0248197630693619,0.0336761648566041
-0.115737786612357,0.313374517597869,0.0381329335098355,0.0289833776259727,-0.580280685262831,-0.0149975351860707,0.010002427214838
0.942163875427582,0.00700971217779747,0.0155324489846744,0.0122867966455728,0.0139824903215365,0.0225381863126069,0.0339323917390513
0.840021274419701,-0.01642842913488,-0.0240173375821749,-0.0462550298200031,-0.0418810278025448,0.0122979175689777,0.0131559034534033
0.0696607537802376,0.626543345956484,0.0334130415701113,0.0432769597151477,0.00556470533399412,0.111813118473209,0.0856489060621984
0.965836534358634,0.0106135675653562,0.0104631503668371,-0.000527843205771329,0.025970870491977,0.0300345194140345,0.0195264838064121
0.876662700031717,-0.0202263534060657,-0.00181069052054875,-0.025287948770339,-0.0298828815077404,0.0121919064649047,0.0335460089509838
0.0769565607183053,0.0118958292330909,-0.0429771152933076,-0.00515151726126249,-0.127744687547326,0.785159112325876,0.0223588865984859
0.0460190919748691,-0.0376402813668121,-0.0350434906966545,-0.00221463748404879,-0.0942656014300394,0.805362875135123,0.0180905860568677
-0.10240026258237,0.636947014160726,-0.116716014458456,-0.0129006184422743,-0.0854671371369054,-0.249437579172357,0.0180933230105111
0.022145262133443,0.572871637358369,0.00300808807673925,0.0260316548893478,-0.0533352903461002,-0.29639484066111,0.0906566550045516
0.146844142482138,-0.0359835950119915,0.0459733605990563,-0.00115771907617716,-0.177564796858582,0.27886572655151,0.117723496739708
-0.0415034092721091,0.65690203461019,-0.0833135801481687,-0.0232215135148465,0.152250633995914,0.130750852755533,0.0321344373719794
-0.0308718710655367,0.726733731432979,-0.00432603081957761,0.00340956852542516,0.224609893585124,0.0127063088489365,0.0344426430505686
0.456275686938159,-0.0724369257723395,-0.0729900887896987,-0.0158952440461408,-0.128623038296927,0.091257596861692,-0.00644364097872209
0.0717539252582033,0.791674747764259,0.112586453268047,0.00182551206185216,0.14591312015237,0.0123385847672496,0.0723104631635476
0.0476854806174395,-0.0235718187058513,-0.905912365328872,0.0141894251862823,-0.0145221001019374,0.00957987319295454,0.0815677003470186
0.0739870821536256,0.0237325427170318,-0.0707519515683847,-0.00359404743848855,0.00338383054997567,-0.0156465799271119,0.90024666544325
0.0294471655450583,-0.0341383003631548,-0.861152122380291,-0.0451117290305888,-0.00492963654379272,0.00413379591644579,0.088338455599675
-0.0498418356395207,0.0386331424351355,-0.201487171145064,-0.107725163352768,-0.017476796836931,0.109487854426965,0.327224066784851
0.0626578045994211,-0.0123657494559691,-0.0635115166922932,-0.0317291722226493,-0.00917503080616087,0.011793881642608,0.877822417344075
