F1,F2,F3,F4
0.210307199000551,0.109310125593301,-0.0634629515103953,-0.414300204520081
0.16135140052524,0.185040136979773,0.0430267367921407,-0.415336436160056
0.242156361248457,0.0624126448664596,0.082268892702797,-0.419780281045192
0.236841539798864,0.0770613171327695,0.0372835560582204,-0.380865263814002
0.0149906498270236,0.402899979727362,-0.0107053410718899,-0.247567350129737
0.974147458358836,0.000930265785033607,-0.019150365718704,0.0439175551813414
0.878050411866921,-0.00777141018308149,0.000489349138696318,-0.0429522320430242
0.124904080910863,0.568999100405266,0.0905724365507712,0.020157689728711
0.996427875199917,-0.000499953483498516,-0.0264070232120643,0.0327469846519336
0.912744188726723,-0.014114835389999,-0.00446451651718879,-0.0141149477863692
0.405241685793879,-0.201418246619108,0.253386372491481,-0.188618047735752
0.373776650773454,-0.259118400423437,0.24489686613353,-0.173341449769276
-0.175297024626929,0.719686820097886,0.095227566702713,-0.028716366611851
-0.0703522651781211,0.663137631628471,0.0194886988269343,0.0422020366790071
0.296494619795149,-0.0931567085018242,0.122763885276482,-0.115715532848314
-0.0216164530913452,0.556896718037498,0.168883834282354,0.00884038722840053
-0.0685717783295579,0.644268713466639,0.0641329191769811,0.0862418667783192
0.531509990073655,-0.0691423733735095,0.0607660439210533,-0.0822054301116905
0.0579167328472863,0.723654053010022,-0.0232060819451779,0.0504908049335541
0.0364213478592529,-0.0157366934326873,0.954289244439061,0.00198918136330546
0.049650812876194,0.0221204807704932,0.833137926073027,0.0431915696132434
0.0104749397999468,-0.0305251841050416,0.926147712930025,-0.0474198358560046
-0.0210947523805697,0.00239212169532951,0.518823534148126,-0.120482096718964
0.0517991301421752,-0.0161221435303701,0.815450595331717,0.00796841913938075
-0.107063246255875,0.339060984269962,0.760020536641424,0.0240258425530168
0.102864597722576,0.0999568035782453,0.322022897917897,-0.216248220824981
-0.145830581262261,0.58474955955375,0.23052237564695,-0.036951461353003
0.0294599970620417,0.104135868685889,0.439178855301391,-0.134980901848562
0.352683307916603,0.102237178537961,0.141753820889863,-0.333125102661382
0.230827143813668,0.211841751649642,0.276757001166998,-0.300670215493896
0.170113452148032,0.0620811888521402,0.0745783725671298,-0.453022151192393
-0.0622222525826163,0.46980085577213,-0.0731092424793762,-0.207388986342762
0.128397388261971,-0.000187241316523534,0.0348209846417564,-0.770327398337233
0.137672823635566,-0.0122374372568182,-0.0520350626582121,-0.647332566884172
0.019444704947954,-0.0254539848639168,-0.0797470871788429,-0.92099216105172
-0.106652438521389,-0.0698589094782178,0.0328192109005519,-0.91225593829155
-0.041842342028638,-0.0294060793619336,-0.0385579296243497,-0.949927517814451
0.213037261247991,0.462091475300244,0.00166586304493098,-0.153295903833416
0.0863008935497687,0.462171210734896,0.282998721384072,-0.115611549981832
0.0140589638942255,0.646329531272329,-0.0810089250773998,0.0075938782845496
0.0625368055710853,0.602352340474187,-0.0374170315352546,-0.142910178862546
-0.0220403364520011,0.629353966379667,-0.0547515926516661,-0.0387952466384062
0.279234406537206,0.228408852182156,0.0411288585835904,-0.394563683876844
-0.0752214547400204,-0.0169189500914913,0.12294179759039,-0.736174766442566
0.0628028678483284,0.66976019218249,-0.160938899184392,0.023257315139939
