F1,F2,F3,F4
0.464014792431539,0.106237986204197,-0.154671370107968,-0.228900223432427
0.548746623096315,0.173410496513651,-0.110612540874143,-0.176427907393759
0.599774106720156,0.0536014360072574,-0.17301677873577,-0.158599100785994
0.527684371607592,0.0703265578437772,-0.172889857870215,-0.162465572025198
0.329041536874961,0.386672272676965,-0.00469506368274412,-0.123627821425899
0.51326914646314,0.00649822413446637,-0.796113031760298,0.0161730382092859
0.548395295916856,-0.00400258397660129,-0.712538607205036,-0.0160564166783736
0.289554365404482,0.543940096125773,-0.104594804435112,0.0556477372170658
0.529497826344168,0.00550798202648158,-0.814016600755252,0.00731097330629954
0.537168414552687,-0.0094762202777794,-0.742383319829719,-0.00456465080535591
0.565250243577363,-0.206831474304077,-0.306480324173691,0.0381952217747165
0.510226477474244,-0.261973243842813,-0.281402043310616,0.0410967361949612
0.203075516784078,0.687112572248208,0.140818718258554,0.0331728965954756
0.121014359572681,0.637605701034175,0.0489227906739447,0.029775964915105
0.354986320570184,-0.0956954576815017,-0.228856052056183,0.00734863311248366
0.278052109879194,0.527487213206662,0.0190328980162395,0.0886293924577401
0.116345997525435,0.617468360505776,0.0475632430678067,0.0731501944615833
0.415816452781767,-0.0680579047369658,-0.424998535235778,-0.006433372817874
0.168484096586382,0.698726892851266,-0.0585555197183875,0.0130583100384684
0.835348046600544,-0.0645573032776497,0.0149660818417324,0.477722292805483
0.712982504151718,-0.0214264906014599,-0.0039229940362229,0.437007485120819
0.835577994137301,-0.0778369201590996,0.0373994699286301,0.439893942585525
0.540645513430438,-0.0256865135696772,0.047376600822824,0.201358837324177
0.719604282808043,-0.0576013075698975,-0.00432740295462434,0.41131810761362
0.662899906990795,0.286747073234629,0.117777145760772,0.390649967607342
0.555220878379581,0.0782843769398216,-0.0589941417378606,0.0578726526532876
0.306669409417365,0.550204728745782,0.125012831447815,0.0969065083141767
0.542493982560076,0.0765373020983548,0.00213026196453763,0.154917929447452
0.649828915354195,0.0900240081335731,-0.264969592189494,-0.086876521865244
0.696298855784583,0.188279255994217,-0.162270823863774,-0.00448091000068272
0.580397846777177,0.0531061749500238,-0.11306595539803,-0.178696459897977
0.213310479258737,0.454315959844291,0.0525217621131141,-0.135922627133423
0.784901404702172,-0.00745953629264551,-0.0644573405419711,-0.350612632003235
0.60375070983554,-0.0135476325962937,-0.0820698460844213,-0.335092598176581
0.74894441680127,-0.0274957072574878,0.0266797426643629,-0.480464038303361
0.752198696501153,-0.0765888697072787,0.134628225135026,-0.420688525676494
0.773054363874725,-0.0339362486179637,0.0799804074837245,-0.474037642032445
0.388263093742686,0.444635435305848,-0.17068255000164,-0.0713608509768119
0.522883938547155,0.429836594618962,-0.056260191602632,0.08656347450103
0.109806720635205,0.626739223202933,-0.0225761684659358,-0.0365720864733985
0.296325536656895,0.581158494013844,-0.0520210183861611,-0.0865994973092478
0.147600464970893,0.608506511729611,0.0105344771158828,-0.0458368590543413
0.609478986980857,0.215951387605985,-0.208169651028059,-0.166851707766297
0.707102912678117,-0.02877389161468,0.103890894948379,-0.291251157040323
0.0621634666906806,0.653791319129158,-0.0670221144553053,-0.0687529826842221
