F1,F2,F3,F4,F5,F6
0.486700524791248,-0.0802210865948295,0.0866751213218924,-0.135976052547204,0.273986324067129,0.0593062278449497
0.595402773972468,0.0198549989507692,0.00721414205294942,-0.0351692307977771,0.556367821135355,0.0563944816728515
0.564809648116589,-0.102120119702754,-0.0574627341657368,-0.126656860792624,0.473267777391233,0.044671228222634
0.528808640087409,-0.0593227026552402,-0.0118709823831542,-0.0288292751833056,0.578964595257599,0.109196558580108
0.498684942926313,0.144342166855034,0.0839188129036644,0.093276561464456,0.414497578003147,-0.0628518344769358
0.489350746052451,-0.83723178356001,-0.00345292432562628,-0.00050244586417926,0.0198906972460054,-0.0711447130541113
0.541891087607368,-0.687982306768066,0.0245215884958611,0.0187403927976413,-0.00192309682741858,0.0896453921146135
0.494534787041376,-0.0439489040578757,0.00427873780861014,0.104230075325883,0.00496760289550044,-0.332108695143765
0.511445662696149,-0.848240217374858,0.0119447448492817,0.00261073797773377,-0.00400030728429979,-0.0436355261182988
0.523461264944997,-0.733657829065908,0.0155700039861718,0.0169180209928543,0.00622241244676227,0.0533635877836914
0.38835282430771,-0.349190041753025,-0.231336198484174,-0.148951074658939,0.051795903210744,0.0983810997878812
0.32122810480816,-0.325409990376906,-0.223893064214245,-0.144730559766439,0.017616096863967,0.149347395284581
0.473798446127283,0.243651416806054,0.0299381764678923,0.116501501583894,0.0481324371740697,-0.37343895138501
0.386355654097813,0.131361739014816,0.0678530094170955,0.137107172235681,0.0616034680932205,-0.387466707766528
0.256635466950655,-0.253765275300487,-0.132422613710214,-0.0734130934604548,0.162296575639377,0.009670484590504
0.42303842484722,-0.0261965505074729,-0.106052965111798,-0.0526854809450942,-0.0761006760189246,-0.57249385525031
0.322559191152597,-0.00971641722486545,-0.0250852296843305,-0.0262252551925814,-0.0990643718266005,-0.689124632098608
0.408819783447147,-0.338166916924284,0.0134258898010692,0.0725040442854337,-0.00681504005872506,0.291069200781103
0.438695645501319,-0.0572485333041326,0.077765986738211,0.0335994689484032,-0.0490411095802588,-0.619212907950187
0.60972939632798,-0.00448437992114685,-0.734518685102462,0.00384157984111062,-0.0668995653976851,0.0435900797631754
0.521312581590882,-0.0270198798774442,-0.678175897758569,0.0474245584812593,0.0953265549397819,-0.0429768013801632
0.599967532571998,0.00847851044257272,-0.719312521230493,-0.0434254814385832,-0.0687561649242718,0.0350101215008358
0.406351262686774,0.0445697789707713,-0.40303536661259,-0.0598666344356744,0.0158066530714249,0.0319615688671207
0.519042242165739,-0.0194847622474861,-0.660355386352786,0.034178544855391,0.0898432081301156,0.0112564345992049
0.630807137059662,0.149580616529992,-0.534239769468715,0.0719212103784926,-0.0793199302471219,-0.150910197040224
0.496129575191276,-0.0299211853140925,-0.235901068104587,-0.0564904587379391,0.141762046860971,0.00273207296687837
0.487602790531349,0.216610126060569,-0.0995564163184305,0.115864811087307,0.098568890086975,-0.28115630349703
0.446084242384988,-0.00726772712384921,-0.361767652255595,-0.049901317240929,0.171587494207709,-0.101227348106964
0.706786159749503,-0.115732907186891,0.039714526768794,-0.0290627465685339,-0.186216259465585,0.350003115111376
0.768715301839303,0.00599796971000033,-0.0656935919551162,0.0347782431281722,-0.0836647434980086,0.280538887381061
0.578257757783772,-0.0358194436704038,0.0401153826506462,-0.187630583868015,-0.162316433504652,0.227470075829633
0.387516772048067,0.083702422186495,0.128300506687963,-0.100814596552257,-0.0840294204468987,-0.294633721947916
0.686419245828308,-0.0565291660418644,0.0185084313057536,-0.480519062361963,-0.0539637327170521,0.112132399715278
0.507432104896816,-0.118827079878426,0.0404463773881092,-0.46153956306026,0.0300951002850231,-0.026658996714534
0.608717462200847,-0.0235357259626111,0.0556458125371514,-0.66037733544024,0.0591013184507888,-0.0333523692490883
0.581808267341812,0.0909362212376137,-0.0241453562978868,-0.63110687721894,-0.00703284995706816,0.0511652742970999
0.609089135357963,0.0115456092122022,0.0146515972480785,-0.716472491825101,0.0436127331627166,-0.0723962391475822
0.632770880871524,0.00344789659299172,0.175120500342645,0.12067497463698,-0.159593953025749,0.0710413652952664
0.687159849052906,0.0792781619870637,-0.0708227496775509,0.0966863248199347,-0.16738809729741,-0.00962067011276357
0.401139356770234,0.103955049007448,0.164567287992777,0.176031566778503,0.114365387175957,-0.276113589341884
0.5472485643546,0.072273157308383,0.137966406948062,0.0832032896299084,0.0896196465710647,-0.221065141416525
0.422739809635094,0.109518314664295,0.155385456298761,0.0913680126084799,-0.0561771149593023,-0.291048665799201
0.706537541154675,-0.0743557782554708,0.100187906019179,-0.0773219183863979,-0.0807214833366028,0.183468830975742
0.574250112271906,0.0821702091288349,-0.0726445148100992,-0.485327425076146,-0.0615887575460682,0.062236744951899
0.382403691632766,0.0507572061510827,0.237116290220423,0.15663557831977,0.0108878010858018,-0.301481892196043
